	Gene_ID	Gene_name	Query	Gene_score
2152	79932	KIAA0319L	0	-21.1331
2153	79651	RHBDF2	0	-21.1417
2154	554	AVPR2	0	-21.2384
2155	79798	ARMC5	0	-21.2971
2156	4792	NFKBIA	0	-21.3204
2157	6748	SSR4	0	-21.3589
2158	22943	DKK1	0	-21.3941
2159	29940	DSE	0	-21.4326
2160	7068	THRB	0	-21.4533
2161	1825	DSC3	0	-21.476
2162	7314	UBB	0	-21.4764
2163	5293	PIK3CD	0	-21.5753
2164	5309	PITX3	0	-21.5818
2165	136647	MPLKIP	0	-21.5852
2166	3857	KRT9	0	-21.6305
2167	10617	STAMBP	0	-21.6352
2168	83706	FERMT3	0	-21.6384
2169	25959	KANK2	0	-21.6423
2170	11154	AP4S1	0	-21.6729
2171	54941	RNF125	0	-21.689
2172	9094	UNC119	0	-21.7288
2173	55755	CDK5RAP2	0	-21.7922
2174	26525	IL36RN	0	-21.8101
2175	7067	THRA	0	-21.8122
2176	11277	TREX1	0	-21.8264
2177	54928	IMPAD1	0	-21.8362
2178	998	CDC42	0	-21.8551
2179	9419	CRIPT	0	-21.8925
2180	93589	CACNA2D4	0	-21.8981
2181	1188	CLCNKB	0	-21.9136
2182	22897	CEP164	0	-21.9394
2183	28956	LAMTOR2	0	-21.9499
2184	5949	RBP3	0	-22.0201
2185	9103	FCGR2C	0	-22.0322
2186	2780	GNAT2	0	-22.0474
2187	261734	NPHP4	0	-22.0681
2188	7389	UROD	0	-22.0729
2189	2815	GP9	0	-22.1922
2190	10892	MALT1	0	-22.2257
2191	3858	KRT10	0	-22.2445
2192	10049	DNAJB6	0	-22.2874
2193	259266	ASPM	0	-22.291
2194	2961	GTF2E2	0	-22.3528
2195	50943	FOXP3	0	-22.3836
2196	7305	TYROBP	0	-22.4047
2197	3008	HIST1H1E	0	-22.4098
2198	23299	BICD2	0	-22.4402
2199	124590	USH1G	0	-22.4404
2200	10518	CIB2	0	-22.4658
2201	222546	RFX6	0	-22.4829
2202	8092	ALX1	0	-22.4994
2203	30061	SLC40A1	0	-22.5215
2204	10586	MAB21L2	0	-22.5272
2205	1175	AP2S1	0	-22.5638
2206	540	ATP7B	0	-22.5647
2207	2157	F8	0	-22.5863
2208	79753	SNIP1	0	-22.6284
2209	317719	KLHL10	0	-22.6925
2210	558	AXL	0	-22.7224
2211	10011	SRA1	0	-22.7224
2212	6945	MLX	0	-22.7517
2213	84131	CEP78	0	-22.7739
2214	6536	SLC6A9	0	-22.8819
2215	3394	IRF8	0	-22.964
2216	1139	CHRNA7	0	-23.0364
2217	2160	F11	0	-23.0443
2218	22926	ATF6	0	-23.0827
2219	56159	TEX11	0	-23.0832
2220	779	CACNA1S	0	-23.1768
2221	3557	IL1RN	0	-23.2343
2222	28981	IFT81	0	-23.3018
2223	5192	PEX10	0	-23.3051
2224	57822	GRHL3	0	-23.3249
2225	1806	DPYD	0	-23.3759
2226	7128	TNFAIP3	0	-23.4004
2227	83538	TTC25	0	-23.4498
2228	8313	AXIN2	0	-23.4579
2229	149461	CLDN19	0	-23.5056
2230	3188	HNRNPH2	0	-23.55
2231	6424	SFRP4	0	-23.6063
2232	10413	YAP1	0	-23.6569
2233	23218	NBEAL2	0	-23.6951
2234	1106	CHD2	0	-23.6982
2235	6714	SRC	0	-23.8052
2236	6567	SLC16A2	0	-23.8218
2237	10801	SEPT9	0	-23.8703
2238	26053	AUTS2	0	-23.879
2239	9409	PEX16	0	-23.9072
2240	10083	USH1C	0	-23.9108
2241	1272	CNTN1	0	-23.9299
2242	10149	ADGRG2	0	-23.9768
2243	147138	TMC8	0	-23.993
2244	11322	TMC6	0	-23.993
2245	6247	RS1	0	-24.024
2246	5053	PAH	0	-24.0356
2247	2159	F10	0	-24.1544
2248	3593	IL12B	0	-24.2081
2249	147495	APCDD1	0	-24.3749
2250	1261	CNGA3	0	-24.4244
2251	4935	GPR143	0	-24.4545
2252	5149	PDE6H	0	-24.458
2253	90268	OTULIN	0	-24.4831
2254	51816	ADA2	0	-24.4943
2255	9060	PAPSS2	0	-24.5376
2256	6535	SLC6A8	0	-24.5579
2257	23405	DICER1	0	-24.6165
2258	84059	ADGRV1	0	-24.6895
2259	7546	ZIC2	0	-24.7394
2260	2192	FBLN1	0	-24.8265
2261	11141	IL1RAPL1	0	-24.9016
2262	5591	PRKDC	0	-24.9073
2263	488	ATP2A2	0	-24.9369
2264	57192	MCOLN1	0	-24.9927
2265	5146	PDE6C	0	-25.0181
2266	6452	SH3BP2	0	-25.0785
2267	2122	MECOM	0	-25.0799
2268	79840	NHEJ1	0	-25.0959
2269	9096	TBX18	0	-25.2114
2270	148738	HJV	0	-25.2165
2271	959	CD40LG	0	-25.2692
2272	1889	ECE1	0	-25.3945
2273	775	CACNA1C	0	-25.404
2274	3070	HELLS	0	-25.4938
2275	4774	NFIA	0	-25.5634
2276	894	CCND2	0	-25.5973
2277	92749	DRC1	0	-25.6106
2278	4255	MGMT	0	-25.8584
2279	25913	POT1	0	-25.8584
2280	1032	CDKN2D	0	-25.8584
2281	54386	TERF2IP	0	-25.8584
2282	7253	TSHR	0	-25.9054
2283	246329	STAC3	0	-25.9326
2284	79644	SRD5A3	0	-25.9561
2285	2299	FOXI1	0	-25.9637
2286	5589	PRKCSH	0	-25.9793
2287	55131	RBM28	0	-26.0068
2288	85378	TUBGCP6	0	-26.14
2289	4160	MC4R	0	-26.1429
2290	340719	NANOS1	0	-26.1677
2291	1747	DLX3	0	-26.2296
2292	26005	C2CD3	0	-26.3054
2293	8518	ELP1	0	-26.311
2294	5744	PTHLH	0	-26.426
2295	388389	CCDC103	0	-26.457
2296	4254	KITLG	0	-26.4758
2297	2591	GALNT3	0	-26.4873
2298	9365	KL	0	-26.4873
2299	79912	PYROXD1	0	-26.5057
2300	2244	FGB	0	-26.5825
2301	2266	FGG	0	-26.5825
2302	55172	DNAAF2	0	-26.639
2303	167691	LCA5	0	-26.6678
2304	4117	MAK	0	-26.7973
2305	6324	SCN1B	0	-26.8112
2306	83932	SPRTN	0	-26.8146
2307	5624	PROC	0	-26.8476
2308	8493	PPM1D	0	-26.9017
2309	57054	DAZ3	0	-26.92
2310	57055	DAZ2	0	-26.92
2311	1617	DAZ1	0	-26.92
2312	5940	RBMY1A1	0	-26.92
2313	8653	DDX3Y	0	-26.92
2314	8287	USP9Y	0	-26.92
2315	55670	PEX26	0	-26.9465
2316	55343	SLC35C1	0	-26.9612
2317	8270	LAGE3	0	-26.9751
2318	51002	TPRKB	0	-26.9751
2319	112858	TP53RK	0	-26.9751
2320	55644	OSGEP	0	-26.9751
2321	6892	TAPBP	0	-26.9875
2322	6890	TAP1	0	-26.9875
2323	6891	TAP2	0	-26.9875
2324	6716	SRD5A2	0	-26.9944
2325	55857	KIZ	0	-26.9997
2326	23431	AP4E1	0	-27.0981
2327	5333	PLCD1	0	-27.1386
2328	6499	SKIV2L	0	-27.1666
2329	1475	CSTA	0	-27.1677
2330	9990	SLC12A6	0	-27.1958
2331	63916	ELMO2	0	-27.2427
2332	1019	CDK4	0	-27.2474
2333	9247	GCM2	0	-27.2486
2334	3420	IDH3B	1	-27.2566
2335	3119	HLA-DQB1	0	-27.2673
2336	83737	ITCH	0	-27.4835
2337	1748	DLX4	0	-27.5075
2338	343035	RD3	0	-27.54
2339	11253	MAN1B1	0	-27.5544
2340	54757	FAM20A	0	-27.5644
2341	5194	PEX13	0	-27.6114
2342	8322	FZD4	0	-27.694
2343	1663	DDX11	0	-27.7055
2344	5566	PRKACA	0	-27.7891
2345	2475	MTOR	0	-27.8246
2346	5195	PEX14	0	-27.8734
2347	427	ASAH1	0	-27.9634
2348	6331	SCN5A	0	-28.0355
2349	9128	PRPF4	0	-28.0716
2350	9568	GABBR2	0	-28.1015
2351	22854	NTNG1	0	-28.1015
2352	8621	CDK13	0	-28.1477
2353	55691	FRMD4A	0	-28.173
2354	5979	RET	0	-28.2167
2355	7704	ZBTB16	0	-28.3175
2356	79228	THOC6	0	-28.3472
2357	3769	KCNJ13	0	-28.3638
2358	5476	CTSA	0	-28.4472
2359	4751	NEK2	0	-28.4749
2360	6323	SCN1A	0	-28.4841
2361	79796	ALG9	0	-28.4907
2362	5145	PDE6A	0	-28.5636
2363	49855	SCAPER	0	-28.576
2364	169792	GLIS3	0	-28.5815
2365	3476	IGBP1	0	-28.7145
2366	64802	NMNAT1	0	-28.7579
2367	57211	ADGRG6	0	-28.7766
2368	4609	MYC	0	-28.8647
2369	1259	CNGA1	0	-28.8717
2370	10283	CWC27	0	-28.9046
2371	25802	LMOD1	0	-28.936
2372	6234	RPS28	0	-28.962
2373	89765	RSPH1	0	-28.9726
2374	25778	DSTYK	0	-29.0364
2375	6888	TALDO1	0	-29.0644
2376	2243	FGA	0	-29.0747
2377	10461	MERTK	0	-29.0847
2378	3766	KCNJ10	0	-29.089
2379	5587	PRKD1	0	-29.1229
2380	65082	VPS33A	0	-29.1429
2381	83479	DDX59	0	-29.3001
2382	7049	TGFBR3	0	-29.3539
2383	83854	ANGPTL6	0	-29.3539
2384	26146	TRAF3IP1	0	-29.3582
2385	5873	RAB27A	0	-29.4761
2386	51322	WAC	0	-29.5109
2387	199221	DZIP1L	0	-29.5562
2388	84720	PIGO	0	-29.6054
2389	23022	PALLD	0	-29.6156
2390	11231	SEC63	0	-29.6588
2391	5627	PROS1	0	-29.6889
2392	4014	LOR	0	-29.7235
2393	60401	EDA2R	0	-29.784
2394	8813	DPM1	0	-29.838
2395	139212	PIH1D3	0	-29.844
2396	3492	IGH	0	-29.8864
2397	2625	GATA3	0	-29.9293
2398	27130	INVS	0	-29.9508
2399	9051	PSTPIP1	0	-29.9567
2400	6094	ROM1	0	-29.9769
2401	3767	KCNJ11	0	-29.9942
2402	5336	PLCG2	0	-30.0239
2403	6102	RP2	0	-30.0501
2404	4647	MYO7A	0	-30.0616
2405	27316	RBMX	0	-30.0941
2406	84984	CEP19	0	-30.1746
2407	197	AHSG	0	-30.1846
2408	2979	GUCA1B	0	-30.2041
2409	24148	PRPF6	0	-30.2679
2410	762	CA4	0	-30.3519
2411	7862	BRPF1	0	-30.3829
2412	6690	SPINK1	0	-30.4507
2413	6154	RPL26	0	-30.4647
2414	121340	SP7	0	-30.5241
2415	55033	FKBP14	0	-30.5247
2416	331	XIAP	0	-30.578
2417	112802	KRT71	0	-30.5929
2418	7174	TPP2	0	-30.646
2419	10273	STUB1	0	-30.7233
2420	4948	OCA2	0	-30.7464
2421	3178	HNRNPA1	0	-30.8124
2422	50846	DHH	0	-30.8604
2423	84140	FAM161A	0	-30.8655
2424	9663	LPIN2	0	-30.9308
2425	6729	SRP54	0	-30.954
2426	79631	EFL1	0	-30.954
2427	92840	REEP6	0	-30.976
2428	375298	CERKL	0	-30.9935
2429	83544	DNAL1	0	-31.0406
2430	10491	CRTAP	0	-31.0966
2431	29957	SLC25A24	1	-31.1575
2432	668	FOXL2	0	-31.1757
2433	283489	CHAMP1	0	-31.4036
2434	51317	PHF21A	0	-31.5424
2435	2155	F7	0	-31.558
2436	284086	NEK8	0	-31.56
2437	6557	SLC12A1	0	-31.5699
2438	5148	PDE6G	0	-31.5814
2439	23568	ARL2BP	0	-31.604
2440	2645	GCK	0	-31.6265
2441	4669	NAGLU	0	-31.6439
2442	79797	ZNF408	0	-31.6793
2443	6231	RPS26	0	-31.6878
2444	5644	PRSS1	0	-31.6962
2445	79947	DHDDS	0	-31.7134
2446	10000	AKT3	0	-31.8618
2447	6448	SGSH	0	-31.886
2448	127534	GJB4	0	-31.9844
2449	2658	GDF2	0	-31.9974
2450	60509	AGBL5	0	-32.0906
2451	1801	DPH1	0	-32.1144
2452	7189	TRAF6	0	-32.1474
2453	21	ABCA3	0	-32.1498
2454	92579	G6PC3	0	-32.1648
2455	163175	LGI4	0	-32.1755
2456	55733	HHAT	0	-32.2088
2457	5602	MAPK10	0	-32.2315
2458	23370	ARHGEF18	0	-32.3429
2459	5921	RASA1	0	-32.3623
2460	285848	PNPLA1	0	-32.3729
2461	1723	DHODH	1	-32.4676
2462	8792	TNFRSF11A	0	-32.4721
2463	9928	KIF14	0	-32.5394
2464	4644	MYO5A	0	-32.5478
2465	6868	ADAM17	0	-32.6032
2466	2158	F9	0	-32.62
2467	2099	ESR1	0	-32.6268
2468	5429	POLH	0	-32.6847
2469	6496	SIX3	0	-32.6967
2470	55249	YY1AP1	0	-32.738
2471	5995	RGR	0	-32.8116
2472	84700	MYO18B	0	-32.8123
2473	199857	ALG14	0	-32.8717
2474	7737	RNF113A	0	-32.9112
2475	23028	KDM1A	0	-32.9438
2476	5424	POLD1	0	-32.9968
2477	1584	CYP11B1	0	-33.0386
2478	3908	LAMA2	0	-33.1121
2479	50940	PDE11A	0	-33.1542
2480	23111	SPART	0	-33.1635
2481	83552	MFRP	0	-33.3458
2482	79068	FTO	0	-33.3537
2483	57709	SLC7A14	0	-33.4348
2484	26121	PRPF31	0	-33.4554
2485	1457	CSNK2A1	0	-33.4886
2486	579	NKX3-2	0	-33.4927
2487	57459	GATAD2B	0	-33.5144
2488	145258	GSC	0	-33.5273
2489	60681	FKBP10	1	-33.5625
2490	3887	KRT81	0	-33.8273
2491	3892	KRT86	0	-33.8273
2492	429	ASCL1	0	-33.9222
2493	10210	TOPORS	0	-34.0204
2494	3181	HNRNPA2B1	0	-34.0536
2495	27086	FOXP1	0	-34.0952
2496	2531	KDSR	0	-34.3702
2497	10594	PRPF8	0	-34.3868
2498	4626	MYH8	0	-34.4584
2499	11200	CHEK2	0	-34.4959
2500	10195	ALG3	0	-34.63
2501	3973	LHCGR	0	-34.6425
2502	6768	ST14	0	-34.658
2503	6144	RPL21	0	-34.6863
2504	6125	RPL5	0	-34.7314
2505	4591	TRIM37	0	-34.7444
2506	161582	DNAAF4	0	-34.7761
2507	3674	ITGA2B	0	-34.9194
2508	3690	ITGB3	0	-34.9194
2509	83879	CDCA7	0	-35.1668
2510	23729	SHPK	0	-35.2044
2511	768206	PRCD	0	-35.25
2512	92335	STRADA	0	-35.3346
2513	55325	UFSP2	0	-35.3432
2514	4901	NRL	0	-35.3697
2515	3854	KRT6B	0	-35.3786
2516	57231	SNX14	0	-35.4085
2517	6792	CDKL5	0	-35.4166
2518	8573	CASK	0	-35.4397
2519	23020	SNRNP200	0	-35.4703
2520	760	CA2	0	-35.4706
2521	10370	CITED2	0	-35.5067
2522	3284	HSD3B2	0	-35.507
2523	3000	GUCY2D	0	-35.5625
2524	54463	RETREG1	0	-35.5961
2525	4208	MEF2C	0	-35.6159
2526	8929	PHOX2B	0	-35.6182
2527	5332	PLCB4	0	-35.6461
2528	5618	PRLR	0	-35.6839
2529	1586	CYP17A1	0	-35.6933
2530	29893	PSMC3IP	0	-35.7694
2531	25794	FSCN2	0	-35.7891
2532	22827	PUF60	0	-35.7938
2533	340061	TMEM173	0	-35.7941
2534	84919	PPP1R15B	0	-35.8053
2535	412	STS	0	-35.806
2536	2622	GAS8	0	-35.887
2537	84876	ORAI1	0	-35.9642
2538	5193	PEX12	0	-35.9981
2539	7852	CXCR4	0	-36.0037
2540	649	BMP1	0	-36.0209
2541	4627	MYH9	0	-36.1097
2542	5443	POMC	0	-36.158
2543	2304	FOXE1	0	-36.2089
2544	23141	ANKLE2	0	-36.2889
2545	2811	GP1BA	0	-36.3001
2546	23514	SPIDR	0	-36.3049
2547	2668	GDNF	0	-36.3117
2548	10002	NR2E3	0	-36.3275
2549	85478	CCDC65	0	-36.3605
2550	85365	ALG2	0	-36.3748
2551	4282	MIF	0	-36.3903
2552	144811	LACC1	0	-36.3903
2553	3569	IL6	0	-36.3903
2554	346007	EYS	0	-36.5599
2555	3651	PDX1	0	-36.6039
2556	8600	TNFSF11	0	-36.6065
2557	285362	SUMF1	0	-36.6447
2558	92211	CDHR1	0	-36.6732
2559	23133	PHF8	0	-36.6753
2560	6812	STXBP1	0	-36.8034
2561	10013	HDAC6	0	-36.8137
2562	10075	HUWE1	0	-36.8164
2563	51151	SLC45A2	0	-36.8565
2564	595	CCND1	0	-36.9265
2565	388939	PCARE	0	-36.9446
2566	3077	HFE	0	-36.9521
2567	2707	GJB3	0	-37.181
2568	2673	GFPT1	0	-37.2911
2569	6101	RP1	0	-37.3394
2570	7450	VWF	0	-37.3733
2571	54476	RNF216	0	-37.3946
2572	4983	OPHN1	0	-37.4236
2573	6635	SNRPE	0	-37.4871
2574	50937	CDON	0	-37.5046
2575	3590	IL11RA	0	-37.5144
2576	2147	F2	0	-37.5278
2577	2908	NR3C1	0	-37.5451
2578	9841	ZBTB24	0	-37.7571
2579	204219	CERS3	0	-37.7587
2580	64446	DNAI2	0	-37.7751
2581	54496	PRMT7	0	-37.8113
2582	51633	OTUD6B	0	-37.885
2583	134218	DNAJC21	0	-37.9161
2584	30813	VSX1	0	-37.9257
2585	3192	HNRNPU	0	-37.928
2586	1910	EDNRB	0	-37.9809
2587	6938	TCF12	0	-37.984
2588	2733	GLE1	0	-38.0181
2589	7994	KAT6A	0	-38.0244
2590	9129	PRPF3	0	-38.1764
2591	19	ABCA1	0	-38.2629
2592	1828	DSG1	0	-38.3504
2593	63924	CIDEC	0	-38.4182
2594	10087	COL4A3BP	0	-38.43
2595	1258	CNGB1	0	-38.4402
2596	567	B2M	0	-38.4407
2597	352909	DNAAF3	0	-38.5513
2598	4758	NEU1	0	-38.5722
2599	3630	INS	0	-38.5803
2600	4488	MSX2	0	-38.5824
2601	7275	TUB	0	-38.619
2602	2303	FOXC2	0	-38.621
2603	7421	VDR	0	-38.6233
2604	1130	LYST	0	-38.6964
2605	8815	BANF1	0	-38.8149
2606	5048	PAFAH1B1	0	-38.9008
2607	22856	CHSY1	0	-38.9045
2608	9871	SEC24D	0	-39.0359
2609	118856	MMP21	0	-39.0532
2610	8504	PEX3	0	-39.0931
2611	2153	F5	0	-39.1621
2612	7531	YWHAE	0	-39.3203
2613	1893	ECM1	0	-39.343
2614	7204	TRIO	0	-39.3744
2615	3889	KRT83	0	-39.3818
2616	2972	BRF1	0	-39.4013
2617	282808	RAB40AL	0	-39.4449
2618	80000	GREB1L	0	-39.4482
2619	727897	MUC5B	0	-39.462
2620	23250	ATP11A	0	-39.462
2621	10144	FAM13A	0	-39.462
2622	653509	SFTPA1	0	-39.462
2623	91039	DPP9	0	-39.462
2624	55036	CCDC40	0	-39.5338
2625	83452	RAB33B	0	-39.5357
2626	10479	SLC9A6	0	-39.613
2627	6134	RPL10	0	-39.6255
2628	9326	ZNHIT3	0	-39.7204
2629	9657	IQCB1	0	-39.7737
2630	5172	SLC26A4	0	-39.8135
2631	80067	DCAF17	0	-40.025
2632	9037	SEMA5A	0	-40.0885
2633	54768	HYDIN	0	-40.1332
2634	4604	MYBPC1	0	-40.1687
2635	5518	PPP2R1A	0	-40.1921
2636	9210	BMP15	0	-40.3603
2637	55690	PACS1	0	-40.4884
2638	4860	PNP	0	-40.5011
2639	6878	TAF6	0	-40.5383
2640	6017	RLBP1	0	-40.5767
2641	285175	UNC80	0	-40.645
2642	4654	MYOD1	0	-40.6604
2643	23746	AIPL1	0	-40.6848
2644	79991	STN1	0	-40.7777
2645	999	CDH1	0	-40.8082
2646	5317	PKP1	0	-40.8929
2647	6591	SNAI2	0	-40.935
2648	55109	AGGF1	0	-40.9698
2649	8985	PLOD3	0	-40.9955
2650	220202	ATOH7	0	-41.0173
2651	3675	ITGA3	0	-41.0444
2652	79722	ANKRD55	0	-41.0458
2653	3560	IL2RB	0	-41.0458
2654	5771	PTPN2	0	-41.0458
2655	25885	POLR1A	0	-41.0669
2656	208	AKT2	0	-41.0819
2657	7480	WNT10B	0	-41.2639
2658	339829	CCDC39	0	-41.2775
2659	90	ACVR1	0	-41.3229
2660	51604	PIGT	0	-41.3557
2661	131377	KLHL40	0	-41.3681
2662	5296	PIK3R2	0	-41.369
2663	9640	ZNF592	0	-41.4914
2664	1545	CYP1B1	0	-41.5987
2665	5824	PEX19	0	-41.7377
2666	6100	RP9	0	-41.8115
2667	3758	KCNJ1	0	-41.8313
2668	1490	CTGF	0	-41.8443
2669	1235	CCR6	0	-41.8443
2670	89970	RSPRY1	0	-42.1854
2671	861	RUNX1	0	-42.1925
2672	372	ARCN1	0	-42.3308
2673	5122	PCSK1	0	-42.332
2674	8546	AP3B1	0	-42.3626
2675	4091	SMAD6	0	-42.4412
2676	4125	MAN2B1	0	-42.4675
2677	84282	RNF135	0	-42.474
2678	26281	FGF20	0	-42.7019
2679	4810	NHS	0	-42.7258
2680	6674	SPAG1	0	-42.8243
2681	55130	ARMC4	0	-42.8243
2682	2799	GNS	0	-42.9243
2683	6295	SAG	0	-42.9322
2684	9499	MYOT	0	-43.0134
2685	57465	TBC1D24	0	-43.0611
2686	10716	TBR1	0	-43.1121
2687	10436	EMG1	0	-43.1238
2688	1588	CYP19A1	0	-43.1853
2689	115948	CCDC151	0	-43.3805
2690	9227	LRAT	0	-43.4008
2691	126695	KDF1	0	-43.4238
2692	3479	IGF1	0	-43.437
2693	5915	RARB	0	-43.51
2694	2703	GJA8	0	-43.5705
2695	130557	ZNF513	0	-43.5714
2696	7707	ZNF148	0	-43.6265
2697	5251	PHEX	0	-43.7703
2698	2254	FGF9	0	-43.9501
2699	203859	ANO5	0	-44.0576
2700	4982	TNFRSF11B	0	-44.1061
2701	1798	DPAGT1	0	-44.1826
2702	871	SERPINH1	0	-44.1876
2703	1991	ELANE	0	-44.2014
2704	29925	GMPPB	0	-44.2531
2705	65125	WNK1	0	-44.3206
2706	9427	ECEL1	0	-44.3353
2707	55906	ZC4H2	0	-44.4078
2708	9780	PIEZO1	0	-44.4207
2709	55997	CFC1	0	-44.4296
2710	1308	COL17A1	0	-44.473
2711	286053	NSMCE2	0	-44.5001
2712	92482	BBIP1	0	-44.547
2713	80781	COL18A1	0	-44.6423
2714	950	SCARB2	0	-44.6689
2715	3853	KRT6A	0	-44.7485
2716	56006	SMG9	0	-44.7566
2717	5314	PKHD1	0	-44.7638
2718	9993	DGCR2	0	-44.7656
2719	54487	DGCR8	0	-44.7656
2720	8214	DGCR6	0	-44.7656
2721	8220	ESS2	0	-44.7656
2722	50939	IMPG2	0	-44.7911
2723	8558	CDK10	0	-44.8368
2724	51776	MAP3K20	0	-44.933
2725	3694	ITGB6	0	-44.9993
2726	3207	HOXA11	0	-45.1397
2727	79092	CARD14	0	-45.1931
2728	84992	PIGY	0	-45.195
2729	57105	CYSLTR2	0	-45.2916
2730	2335	FN1	0	-45.3116
2731	23118	TAB2	0	-45.3345
2732	326	AIRE	0	-45.4054
2733	23126	POGZ	0	-45.4157
2734	253738	EBF3	0	-45.532
2735	3679	ITGA7	0	-45.685
2736	249	ALPL	0	-45.6859
2737	121214	SDR9C7	0	-45.7894
2738	6820	SULT2B1	0	-45.7894
2739	8292	COLQ	0	-45.8884
2740	9200	HACD1	0	-45.9896
2741	5346	PLIN1	0	-46.0133
2742	3868	KRT16	0	-46.0604
2743	7010	TEK	0	-46.074
2744	64218	SEMA4A	0	-46.2022
2745	3861	KRT14	0	-46.2878
2746	526	ATP6V1B2	0	-46.3101
2747	27125	AFF4	0	-46.3199
2748	55806	HR	0	-46.3291
2749	55812	SPATA7	0	-46.5255
2750	166379	BBS12	0	-46.6007
2751	10940	POP1	0	-46.6897
2752	123872	DNAAF1	0	-46.7203
2753	27241	BBS9	0	-46.8424
2754	9158	FIBP	0	-46.8928
2755	10907	TXNL4A	0	-46.9912
2756	200879	LIPH	0	-47.0144
2757	4157	MC1R	0	-47.0285
2758	6651	SON	0	-47.0665
2759	4312	MMP1	0	-47.1534
2760	93233	CCDC114	0	-47.1631
2761	147912	SIX5	0	-47.2027
2762	716	C1S	0	-47.2178
2763	57724	EPG5	0	-47.2836
2764	3480	IGF1R	0	-47.3313
2765	84126	ATRIP	0	-47.3773
2766	81607	NECTIN4	0	-47.391
2767	23389	MED13L	0	-47.4225
2768	158326	FREM1	0	-47.4271
2769	145226	RDH12	0	-47.5824
2770	8675	STX16	0	-47.5873
2771	3426	CFI	0	-47.593
2772	54919	DNAAF5	0	-47.7561
2773	9325	TRIP4	0	-47.7613
2774	7545	ZIC1	0	-47.7774
2775	6785	ELOVL4	0	-47.8381
2776	4750	NEK1	0	-47.9055
2777	2773	GNAI3	0	-47.9526
2778	3257	HPS1	0	-47.9734
2779	2677	GGCX	0	-47.9921
2780	54187	NANS	0	-48.252
2781	55650	PIGV	0	-48.2796
2782	147183	KRT25	0	-48.3444
2783	4485	MST1	0	-48.3639
2784	2859	GPR35	0	-48.3639
2785	51114	ZDHHC9	0	-48.4061
2786	3897	L1CAM	0	-48.4259
2787	811	CALR	0	-48.4355
2788	23451	SF3B1	0	-48.5063
2789	56916	SMARCAD1	0	-48.5453
2790	6916	TBXAS1	0	-48.564
2791	5158	PDE6B	0	-48.6547
2792	5831	PYCR1	1	-48.7262
2793	8838	WISP3	0	-48.7945
2794	3848	KRT1	0	-48.845
2795	79738	BBS10	0	-49.4718
2796	51763	INPP5K	0	-49.4797
2797	1108	CHD4	0	-49.5685
2798	147409	DSG4	0	-49.6339
2799	8074	FGF23	0	-49.6791
2800	7337	UBE3A	0	-49.7406
2801	23529	CLCF1	0	-49.7573
2802	778	CACNA1F	0	-49.8851
2803	7469	NELFA	0	-49.9019
2804	8625	RFXANK	0	-49.9549
2805	5994	RFXAP	0	-49.9549
2806	5993	RFX5	0	-49.9549
2807	4261	CIITA	0	-49.9549
2808	4281	MID1	0	-50.0885
2809	84572	GNPTG	0	-50.1976
2810	4689	NCF4	0	-50.2073
2811	1073	CFL2	0	-50.2641
2812	6010	RHO	0	-50.3426
2813	64175	P3H1	0	-50.3975
2814	3190	HNRNPK	0	-50.4166
2815	7133	TNFRSF1B	0	-50.5486
2816	940	CD28	0	-50.5486
2817	92344	GORAB	0	-50.563
2818	83696	TRAPPC9	0	-50.5822
2819	286	ANK1	0	-50.6105
2820	8425	LTBP4	0	-50.7263
2821	8905	AP1S2	0	-50.9412
2822	3913	LAMB2	0	-51.0735
2823	6445	SGCG	0	-51.0963
2824	2492	FSHR	0	-51.0991
2825	3423	IDS	0	-51.1022
2826	3039	HBA1	0	-51.1544
2827	3040	HBA2	0	-51.1544
2828	79577	CDC73	0	-51.2369
2829	1789	DNMT3B	0	-51.3868
2830	919	CD247	0	-51.4528
2831	8022	LHX3	0	-51.5753
2832	7399	USH2A	0	-51.6806
2833	54809	SAMD9	0	-51.6851
2834	627	BDNF	0	-51.9448
2835	389827	MYMK	0	-52.1419
2836	9244	CRLF1	0	-52.1615
2837	6121	RPE65	0	-52.1734
2838	8925	HERC1	0	-52.2245
2839	55630	SLC39A4	0	-52.3005
2840	10464	PIBF1	0	-52.3233
2841	80210	ARMC9	0	-52.3233
2842	5422	POLA1	0	-52.4339
2843	55212	BBS7	0	-52.4523
2844	56683	CFAP298	0	-52.4919
2845	9775	EIF4A3	0	-52.6907
2846	846	CASR	0	-52.6963
2847	3949	LDLR	0	-52.7586
2848	1145	CHRNE	0	-52.8162
2849	987	LRBA	0	-52.943
2850	4914	NTRK1	0	-53.0791
2851	3953	LEPR	0	-53.2077
2852	7390	UROS	0	-53.4617
2853	9401	RECQL4	1	-53.5552
2854	4615	MYD88	0	-53.564
2855	2488	FSHB	0	-53.7216
2856	1186	CLCN7	0	-53.7543
2857	23639	LRRC6	0	-53.8797
2858	8242	KDM5C	0	-53.9037
2859	1131	CHRM3	0	-53.9801
2860	79258	MMEL1	0	-54.1584
2861	5450	POU2AF1	0	-54.1584
2862	6689	SPIB	0	-54.1584
2863	9966	TNFSF15	0	-54.1584
2864	3763	KCNJ6	0	-54.192
2865	81887	LAS1L	0	-54.2373
2866	5307	PITX1	0	-54.2878
2867	8091	HMGA2	0	-54.2902
2868	5580	PRKCD	0	-54.4065
