	Gene_ID	Gene_name	Query	Gene_score
61	389207	GRXCR1	0	-4.5556
62	643226	GRXCR2	0	-4.5556
63	163183	SYNE4	0	-4.5556
64	196527	ANO6	0	-4.9061
65	4716	NDUFB10	0	-4.9069
66	4537	ND3	0	-4.9069
67	2678	GGT1	0	-4.9118
68	5406	PNLIP	0	-5.0411
69	109580095	HBB-LCR	0	-5.0444
70	203	AK1	0	-5.0917
71	89869	PLCZ1	0	-5.2998
72	22917	ZP1	0	-5.2998
73	23094	SIPA1L3	0	-5.5375
74	9842	PLEKHM1	0	-5.6431
75	7700	ZNF141	0	-5.6766
76	487	ATP2A1	0	-5.8631
77	9313	MMP20	0	-5.8776
78	732	C8B	0	-6.0917
79	8438	RAD54L	0	-6.1699
80	25788	RAD54B	0	-6.1699
81	79058	ASPSCR1	0	-6.1898
82	3665	IRF7	0	-6.3733
83	11181	TREH	0	-6.3834
84	116085	SLC22A12	0	-6.4036
85	3490	IGFBP7	0	-6.4432
86	221496	LEMD2	0	-6.5375
87	51251	NT5C3A	0	-6.6766
88	1053	CEBPE	0	-6.7256
89	7056	THBD	0	-6.7549
90	29071	C1GALT1C1	0	-6.7549
91	6505	SLC1A1	0	-6.8283
92	83893	SPATA16	0	-6.8848
93	4004	LMO1	0	-6.9069
94	7153	TOP2A	0	-6.9069
95	238	ALK	0	-6.9069
96	389421	LIN28B	0	-6.9069
97	2059	EPS8	0	-7.1041
98	3709	ITPR2	0	-7.1406
99	6756	SSX1	0	-7.1898
100	6757	SSX2	0	-7.1898
101	374407	DNAJB13	0	-7.3681
102	2038	EPB42	0	-7.4136
103	6887	TAL2	0	-7.6073
104	6886	TAL1	0	-7.6073
105	3045	HBD	0	-7.6294
106	6795	AURKC	0	-7.6516
107	1385	CREB1	0	-7.7748
108	53904	MYO3A	0	-8.0151
109	3612	IMPA1	0	-8.0732
110	340990	OTOG	0	-8.1041
111	84173	ELMOD3	0	-8.1041
112	9631	NUP155	0	-8.1041
113	51475	CABP2	0	-8.1041
114	259236	TMIE	0	-8.1041
115	253827	MSRB3	0	-8.1041
116	345643	MCIDAS	0	-8.1344
117	25981	DNAH1	0	-8.1344
118	27148	STK36	0	-8.1344
119	721	C4B	0	-8.1799
120	717	C2	0	-8.211
121	79443	FYCO1	0	-8.3132
122	23424	TDRD7	0	-8.3132
123	30009	TBX21	0	-8.426
124	2103	ESRRB	0	-8.4334
125	222662	LHFPL5	0	-8.4334
126	2549	GAB1	0	-8.4334
127	54084	TSPEAR	0	-8.4334
128	146183	OTOA	0	-8.4334
129	375611	SLC26A5	0	-8.4334
130	23438	HARS2	0	-8.4334
131	494513	PJVK	0	-8.4334
132	388753	COA6	0	-8.4379
133	140732	SUN5	0	-8.4697
134	3998	LMAN1	0	-8.4911
135	84623	KIRREL3	0	-8.7202
136	2036	EPB41L1	0	-8.7202
137	2902	GRIN1	0	-8.7202
138	10369	CACNG2	0	-8.7202
139	4926	NUMA1	0	-8.7748
140	5914	RARA	0	-8.7748
141	3587	IL10RA	0	-8.7844
142	8823	FGF16	0	-8.8234
143	5241	PGR	0	-8.9565
144	8013	NR4A3	0	-8.9972
145	4576	TRNT	0	-9.0142
146	93650	ACP4	0	-9.0571
147	9636	ISG15	0	-9.1806
148	3460	IFNGR2	0	-9.1806
149	219736	STOX1	0	-9.2854
150	83715	ESPN	0	-9.4334
151	3982	LIM2	0	-9.6516
152	731	C8A	0	-9.6766
153	55521	TRIM36	0	-9.9658
154	7552	ZNF711	0	-10.0128
155	5962	RDX	0	-10.0713
156	11078	TRIOBP	0	-10.0713
157	9082	XKRY	0	-10.2574
158	9081	PRY	0	-10.2574
159	9083	BPY2	0	-10.2574
160	9426	CDY2A	0	-10.2574
161	140032	RPS4Y2	0	-10.2574
162	9084	VCY	0	-10.2574
163	442862	PRY2	0	-10.2574
164	9085	CDY1	0	-10.2574
165	86614	HSFY1	0	-10.2574
166	8284	KDM5D	0	-10.2574
167	9524	TECR	0	-10.4195
168	9381	OTOF	0	-10.4334
169	64388	GREM2	0	-10.4429
170	217	ALDH2	0	-10.4429
171	102	ADAM10	0	-10.4429
172	116369	SLC26A8	0	-10.4429
173	79776	ZFHX4	0	-10.4429
174	2	A2M	0	-10.4429
175	1495	CTNNA1	0	-10.4429
176	9455	HOMER2	0	-10.4429
177	6530	SLC6A2	0	-10.4429
178	54894	RNF43	0	-10.4429
179	1453	CSNK1D	0	-10.4429
180	51129	ANGPTL4	0	-10.4429
181	91949	COG7	0	-10.519
182	152816	ODAPH	0	-10.6952
183	79048	SECISBP2	0	-10.743
184	5271	SERPINB8	0	-10.7612
185	9622	KLK4	0	-10.794
186	123041	SLC24A4	0	-10.794
187	3588	IL10RB	0	-10.965
188	59335	PRDM12	0	-11.0475
189	81034	SLC25A32	0	-11.0666
190	115908	CTHRC1	0	-11.3597
191	53947	A4GALT	0	-11.4429
192	23165	NUP205	0	-11.458
193	7030	TFE3	0	-11.6493
194	5959	RDH5	0	-11.6766
195	389856	USP27X	0	-11.7636
196	10861	SLC26A1	0	-11.8024
197	283310	OTOGL	0	-11.8045
198	23043	TNIK	0	-11.8181
199	629	CFB	0	-11.9366
200	6862	TBXT	0	-11.962
201	347688	TUBB8	0	-11.9986
202	84925	DIRC2	0	-12.0444
203	4968	OGG1	0	-12.0444
204	11236	RNF139	0	-12.0444
205	1369	CPN1	0	-12.1581
206	7381	UQCRB	0	-12.1652
207	4907	NT5E	0	-12.1995
208	220074	LRTOMT	0	-12.274
209	727	C5	0	-12.3105
210	4047	LSS	0	-12.3188
211	344018	FIGLA	0	-12.3663
212	6097	RORC	0	-12.4498
213	81027	TUBB1	0	-12.7649
214	38	ACAT1	0	-12.7894
215	11081	KERA	0	-12.8224
216	29958	DMGDH	0	-12.9992
217	2700	GJA3	0	-13.0279
218	3053	SERPIND1	0	-13.0279
219	84916	UTP4	0	-13.55
220	6773	STAT2	0	-13.5613
221	55151	TMEM38B	0	-13.6998
222	126326	GIPC3	0	-13.7765
223	164045	HFM1	0	-13.8224
224	713	C1QB	0	-13.8955
225	714	C1QC	0	-13.8955
226	712	C1QA	0	-13.8955
227	146862	UNC45B	0	-13.9024
228	631	BFSP1	0	-13.9986
229	4760	NEUROD1	0	-14.0279
230	3273	HRG	0	-14.0279
231	125972	CALR3	0	-14.0279
232	84662	GLIS2	0	-14.0919
233	64699	TMPRSS3	0	-14.1058
234	1794	DOCK2	0	-14.2436
235	27329	ANGPTL3	0	-14.2616
236	4913	NTHL1	0	-14.2808
237	117144	CATSPER1	0	-14.3658
238	4437	MSH3	0	-14.4183
239	258	AMBN	0	-14.5696
240	8547	FCN3	0	-14.6021
241	3791	KDR	0	-14.6129
242	7277	TUBA4A	0	-14.6129
243	8379	MAD1L1	0	-14.6129
244	5199	CFP	0	-14.6393
245	7078	TIMP3	0	-14.6909
246	9459	ARHGEF6	0	-14.7153
247	6855	SYP	0	-14.7556
248	4353	MPO	0	-14.7945
249	51083	GAL	0	-14.9024
250	2495	FTH1	0	-14.9024
251	5327	PLAT	0	-15.0279
252	10841	FTCD	0	-15.0342
253	10568	SLC34A2	0	-15.1179
254	23086	EXPH5	0	-15.1535
255	3514	IGKC	0	-15.1972
256	5880	RAC2	0	-15.2164
257	54904	NSD3	0	-15.2503
258	8301	PICALM	0	-15.2503
259	8028	MLLT10	0	-15.2503
260	4869	NPM1	0	-15.2503
261	6455	SH3GL1	0	-15.2503
262	4291	MLF1	0	-15.2503
263	4026	LPP	0	-15.2503
264	1050	CEBPA	0	-15.2503
265	865	CBFB	0	-15.2503
266	89781	HPS4	0	-15.2681
267	2034	EPAS1	0	-15.3498
268	51135	IRAK4	0	-15.4176
269	50514	DEC1	0	-15.4429
270	57534	MIB1	0	-15.4429
271	11178	LZTS1	0	-15.4429
272	10295	BCKDK	0	-15.468
273	123624	AGBL1	0	-15.5304
274	29914	UBIAD1	0	-15.5304
275	56246	MRAP	0	-15.5329
276	1687	GSDME	0	-15.7649
277	136371	ASB10	0	-15.9024
278	8974	P4HA2	0	-15.9665
279	84146	ZNF644	0	-15.9665
280	10699	CORIN	0	-16.0279
281	345	APOC3	0	-16.1066
282	3547	IGSF1	0	-16.118
283	1675	CFD	0	-16.122
284	90411	MCFD2	0	-16.185
285	10734	STAG3	0	-16.187
286	6770	STAR	0	-16.2712
287	6550	SLC9A3	0	-16.3944
288	55034	MOCOS	0	-16.4139
289	55800	SCN3B	0	-16.4202
290	611	OPN1SW	0	-16.4653
291	3860	KRT13	0	-16.6129
292	51185	CRBN	0	-16.6365
293	1419	CRYGB	0	-16.7467
294	1439	CSF2RB	0	-16.829
295	9294	S1PR2	0	-16.9491
296	133396	IL31RA	0	-16.9665
297	1508	CTSB	0	-16.9782
298	2651	GCNT2	0	-16.9804
299	1503	CTPS1	0	-17.035
300	10641	NPRL2	0	-17.1572
301	8131	NPRL3	0	-17.1572
302	79803	HPS6	0	-17.2053
303	3990	LIPC	0	-17.2274
304	3689	ITGB2	0	-17.274
305	1730	DIAPH2	0	-17.3263
306	5019	OXCT1	0	-17.3284
307	54583	EGLN1	0	-17.3498
308	55851	PSENEN	0	-17.3498
309	3659	IRF1	0	-17.3857
310	2214	FCGR3A	0	-17.4176
311	10046	MAMLD1	0	-17.443
312	389692	MAFA	0	-17.5304
313	5792	PTPRF	0	-17.7114
314	388531	RGS9BP	0	-17.7548
315	8787	RGS9	0	-17.7548
316	168507	PKD1L1	0	-17.8834
317	53405	CLIC5	0	-17.9491
318	53630	BCO1	0	-17.9665
319	54205	CYCS	0	-17.9898
320	100128927	ZBTB42	0	-18.011
321	200576	PIKFYVE	0	-18.0204
322	27232	GNMT	0	-18.0418
323	93166	PRDM6	0	-18.0577
324	8659	ALDH4A1	0	-18.0695
325	124404	SEPT12	0	-18.094
326	8912	CACNA1H	0	-18.1911
327	8863	PER3	0	-18.2374
328	283375	SLC39A5	0	-18.3133
329	1411	CRYBA1	0	-18.3317
330	128866	CHMP4B	0	-18.3498
331	3299	HSF4	0	-18.3498
332	29119	CTNNA3	0	-18.3678
333	64805	P2RY12	0	-18.398
334	5023	P2RX1	0	-18.398
335	525	ATP6V1B1	0	-18.4192
336	831	CAST	0	-18.4577
337	1767	DNAH5	0	-18.5229
338	5324	PLAG1	0	-18.6328
339	10715	CERS1	0	-18.7071
340	23509	POFUT1	0	-18.7422
341	7102	TSPAN7	0	-18.746
342	94137	RP1L1	0	-18.7783
343	6777	STAT5B	0	-18.7798
344	7007	TECTA	0	-18.8763
345	272	AMPD3	0	-18.8867
346	10235	RASGRP2	0	-18.9042
347	2539	G6PD	0	-18.9046
348	23385	NCSTN	0	-18.9507
349	56606	SLC2A9	0	-18.962
350	3229	HOXC13	0	-18.9753
351	3640	INSL3	0	-19.0317
352	122042	RXFP2	0	-19.0317
353	1438	CSF2RA	0	-19.04
354	2165	F13B	0	-19.0984
355	23092	ARHGAP26	0	-19.2177
356	10962	MLLT11	0	-19.2177
357	5651	TMPRSS15	0	-19.2422
358	220136	CFAP53	0	-19.2796
359	2035	EPB41	0	-19.3009
360	388551	CEACAM16	0	-19.3133
361	5459	POU4F3	0	-19.3133
362	3371	TNC	0	-19.3133
363	1427	CRYGS	0	-19.5224
364	4284	MIP	0	-19.5224
365	152137	CCDC50	0	-19.6426
366	1428	CRYM	0	-19.6426
367	4640	MYO1A	0	-19.6426
368	342035	GLDN	0	-19.753
369	5546	PRCC	0	-19.9645
370	6041	RNASEL	0	-20.0723
371	10216	PRG4	0	-20.093
372	2224	FDPS	0	-20.1493
373	83938	LRMDA	0	-20.3164
374	440275	EIF2AK4	0	-20.3594
375	3938	LCT	0	-20.4693
376	1141	CHRNB2	0	-20.5462
377	122402	TDRD9	0	-20.7215
378	254528	MEIOB	0	-20.7215
379	402381	SOHLH1	0	-20.7215
380	1537	CYC1	0	-20.7515
381	8864	PER2	0	-20.8223
382	10142	AKAP9	0	-20.8353
383	1761	DMRT1	0	-20.9613
384	286676	ILDR1	0	-21.0365
385	79755	ZNF750	0	-21.0484
386	57057	TBX20	0	-21.0503
387	8462	KLF11	0	-21.1777
388	2348	FOLR1	0	-21.1864
389	4043	LRPAP1	0	-21.2566
390	116519	APOA5	0	-21.3498
391	23562	CLDN14	0	-21.3912
392	1559	CYP2C9	0	-21.5443
393	1548	CYP2A6	0	-21.5443
394	286262	TPRN	0	-21.6195
395	55214	P3H2	0	-21.6312
396	30062	RAX	0	-21.6489
397	170691	ADAMTS17	0	-21.7666
398	338917	VSX2	0	-21.767
399	30817	ADGRE2	0	-21.7727
400	11234	HPS5	0	-21.9328
401	54112	GPR88	0	-21.9433
402	5054	SERPINE1	0	-22.0064
403	85446	ZFHX2	0	-22.1286
404	3851	KRT4	0	-22.3674
405	255758	TCTEX1D2	0	-22.6314
406	808	CALM3	0	-22.682
407	286887	KRT6C	0	-22.6897
408	8021	NUP214	0	-22.8576
409	2322	FLT3	0	-22.8576
410	7225	TRPC6	0	-22.8664
411	6813	STXBP2	0	-22.8954
412	388552	BLOC1S3	0	-22.9784
413	10395	DLC1	0	-23.0236
414	54800	KLHL24	0	-23.0307
415	1056	CEL	0	-23.0307
416	2692	GHRHR	0	-23.0438
417	1646	AKR1C2	0	-23.1337
418	4891	SLC11A2	0	-23.1795
419	286077	FAM83H	0	-23.2766
420	1296	COL8A2	0	-23.2853
421	6208	RPS14	0	-23.2905
422	28962	OSTM1	0	-23.3413
423	11146	GLMN	0	-23.3674
424	64094	SMOC2	0	-23.3909
425	2533	FYB1	0	-23.4474
426	117531	TMC1	0	-23.4613
427	1649	DDIT3	0	-23.5325
428	1071	CETP	0	-23.5495
429	6092	ROBO2	0	-23.5863
430	5784	PTPN14	0	-23.6027
431	3198	HOXA1	0	-23.6092
432	23676	SMPX	0	-23.8321
433	7431	VIM	0	-23.8983
434	31	ACACA	0	-23.9273
435	9821	RB1CC1	0	-23.9438
436	7251	TSG101	0	-23.9438
437	718	C3	0	-23.9624
438	8738	CRADD	0	-23.9703
439	6935	ZEB1	0	-24.0696
440	2584	GALK1	0	-24.127
441	84189	SLITRK6	0	-24.1835
442	10747	MASP2	0	-24.2728
443	783	CACNB2	0	-24.3431
444	5106	PCK2	0	-24.3434
445	5568	PRKACG	0	-24.4055
446	7867	MAPKAPK3	0	-24.4688
447	8989	TRPA1	0	-24.6025
448	5456	POU3F4	0	-24.6438
449	84930	MASTL	0	-24.6623
450	22852	ANKRD26	0	-24.6623
451	2250	FGF5	0	-24.6869
452	1013	CDH15	0	-24.7304
453	2642	GCGR	0	-24.8118
454	81624	DIAPH3	0	-24.8125
455	79053	ALG8	0	-24.8812
456	51314	NME8	0	-24.8893
457	84343	HPS3	0	-24.9164
458	8701	DNAH11	0	-24.9323
459	3236	HOXD10	0	-25.0041
460	57222	ERGIC1	0	-25.0367
461	3741	KCNA5	0	-25.1312
462	2202	EFEMP1	0	-25.2642
463	2771	GNAI2	0	-25.2701
464	401	PHOX2A	0	-25.3174
465	54716	SLC6A20	0	-25.334
466	153201	SLC36A2	0	-25.334
467	7780	SLC30A2	0	-25.3538
468	462	SERPINC1	0	-25.4386
469	8710	SERPINB7	0	-25.4751
470	2997	GYS1	0	-25.5357
471	644	BLVRA	0	-25.5467
472	80739	MPIG6B	0	-25.5496
473	57674	RNF213	0	-25.6169
474	8419	BFSP2	0	-25.6171
475	55811	ADCY10	0	-25.6613
476	9758	FRMPD4	0	-25.7456
477	1137	CHRNA4	0	-25.8617
478	23325	WASHC4	0	-25.8636
479	4635	MYL4	0	-25.9385
480	4481	MSR1	0	-25.9726
481	79083	MLPH	0	-25.9799
482	84225	ZMYND15	0	-26.1251
483	6875	TAF4B	0	-26.1251
484	2312	FLG	0	-26.1271
485	5358	PLS3	0	-26.1903
486	253017	TECRL	0	-26.2376
487	23396	PIP5K1C	0	-26.5363
488	6327	SCN2B	0	-26.5835
489	6640	SNTA1	0	-26.6166
490	2774	GNAL	0	-27.0183
491	27034	ACAD8	0	-27.0227
492	27286	SRPX2	0	-27.0589
493	10999	SLC27A4	0	-27.067
494	8540	AGPS	0	-27.1406
495	7498	XDH	0	-27.1693
496	1417	CRYBB3	0	-27.2449
497	7039	TGFA	0	-27.3121
498	8671	SLC4A4	0	-27.3275
499	64170	CARD9	0	-27.3304
500	9211	LGI1	0	-27.424
501	6476	SI	0	-27.4534
502	56616	DIABLO	0	-27.4692
503	26258	BLOC1S6	0	-27.642
504	246213	SLC17A8	0	-27.6482
505	8763	CD164	0	-27.6482
506	10466	COG5	0	-27.6912
507	220	ALDH1A3	0	-27.7043
508	26092	TOR1AIP1	0	-27.7167
509	8492	PRSS12	0	-27.7749
510	4323	MMP14	0	-27.8972
511	2746	GLUD1	0	-27.9548
512	135935	NOBOX	0	-28.0807
513	5002	SLC22A18	0	-28.0844
514	79574	EPS8L3	0	-28.1451
515	10117	ENAM	0	-28.2047
516	2027	ENO3	0	-28.284
517	112817	HOGA1	0	-28.3056
518	2984	GUCY2C	0	-28.4142
519	24137	KIF4A	0	-28.4176
520	4330	MN1	0	-28.4222
521	7293	TNFRSF4	0	-28.5969
522	10695	CNPY3	0	-28.6045
523	6556	SLC11A1	0	-28.61
524	2672	GFI1	0	-28.6166
525	7592	ZNF41	0	-28.6876
526	374462	PTPRQ	0	-28.7335
527	948	CD36	0	-28.7934
528	10194	TSHZ1	0	-28.8063
529	3199	HOXA2	0	-28.8152
530	6708	SPTA1	0	-28.8338
531	9688	NUP93	0	-28.8544
532	1316	KLF6	0	-28.858
533	93	ACVR2B	0	-29.0402
534	7092	TLL1	0	-29.0864
535	93986	FOXP2	0	-29.1589
536	254394	MCM9	0	-29.1793
537	570	BAAT	0	-29.2047
538	2052	EPHX1	0	-29.2047
539	22953	P2RX2	0	-29.2202
540	3350	HTR1A	0	-29.2484
541	7297	TYK2	0	-29.2542
542	65080	MRPL44	0	-29.3149
543	5078	PAX4	0	-29.3576
544	406987	MIR204	0	-29.461
545	84896	ATAD1	0	-29.6425
546	25959	KANK2	0	-29.8757
547	26249	KLHL3	0	-29.9484
548	4327	MMP19	0	-30.0187
549	10319	LAMC3	0	-30.0259
550	1825	DSC3	0	-30.0541
551	29980	DONSON	0	-30.1103
552	9563	H6PD	0	-30.1113
553	7053	TGM3	0	-30.1153
554	87	ACTN1	0	-30.2187
555	1063	CENPF	0	-30.2552
556	1969	EPHA2	0	-30.4244
557	8694	DGAT1	0	-30.4325
558	1834	DSPP	0	-30.5198
559	7424	VEGFC	0	-30.5804
560	4597	MVD	0	-30.5922
561	7341	SUMO1	0	-30.634
562	640	BLK	0	-30.6603
563	65266	WNK4	0	-30.7147
564	54977	SLC25A38	0	-30.7311
565	10149	ADGRG2	0	-30.7867
566	3431	SP110	0	-30.8847
567	7258	TSPY1	0	-30.8929
568	57135	DAZ4	0	-30.8929
569	4171	MCM2	0	-30.9404
570	57094	CPA6	0	-30.9796
571	8431	NR0B2	0	-31.1184
572	164656	TMPRSS6	0	-31.3462
573	56603	CYP26B1	0	-31.3636
574	9681	DEPDC5	0	-31.4446
575	79791	FBXO31	0	-31.5393
576	186	AGTR2	0	-31.5489
577	55605	KIF21A	0	-31.5694
578	27151	CPAMD8	0	-31.6348
579	57128	LYRM4	0	-31.6681
580	9132	KCNQ4	0	-31.7248
581	387700	SLC16A12	0	-31.7942
582	2157	F8	0	-31.8267
583	140803	TRPM6	0	-31.8555
584	925	CD8A	0	-31.9228
585	6330	SCN4B	0	-31.962
586	51778	MYOZ2	0	-31.9751
587	9885	OSBPL2	0	-32.0089
588	8777	MPDZ	0	-32.0108
589	23005	MAPKBP1	0	-32.0395
590	9639	ARHGEF10	0	-32.0523
591	5176	SERPINF1	0	-32.0665
592	3673	ITGA2	0	-32.5326
593	1412	CRYBA2	0	-32.5596
594	81494	CFHR5	0	-32.6207
595	122622	ADSSL1	0	-32.6961
596	7003	TEAD1	0	-32.75
597	4618	MYF6	0	-32.9019
598	344	APOC2	0	-32.9568
599	57609	DIP2B	0	-32.9624
600	407053	MIR96	0	-33.0089
601	284098	PIGW	0	-33.0801
602	57654	UVSSA	0	-33.1008
603	89765	RSPH1	0	-33.1168
604	92749	DRC1	0	-33.1438
605	79001	VKORC1	0	-33.2053
606	6620	SNCB	0	-33.2317
607	55775	TDP1	0	-33.3301
608	23554	TSPAN12	0	-33.3346
609	3321	IGSF3	0	-33.3807
610	2729	GCLC	0	-33.5119
611	83861	RSPH3	0	-33.5206
612	122961	ISCA2	0	-33.5752
613	4093	SMAD9	0	-33.6276
614	55065	SLC52A1	0	-33.6318
615	4175	MCM6	0	-33.6451
616	80153	EDC3	0	-33.6598
617	3459	IFNGR1	0	-33.6903
618	8456	FOXN1	0	-33.7002
619	1690	COCH	0	-33.7703
620	268	AMH	0	-33.791
621	269	AMHR2	0	-33.791
622	201973	PRIMPOL	0	-33.8127
623	51371	POMP	0	-33.8624
624	23607	CD2AP	0	-33.8885
625	80816	ASXL3	0	-33.9632
626	26047	CNTNAP2	0	-34.0244
627	23189	KANK1	0	-34.0425
628	6523	SLC5A1	0	-34.063
629	27032	ATP2C1	0	-34.2796
630	55213	RCBTB1	0	-34.3671
631	124093	CCDC78	0	-34.4654
632	51702	PADI3	0	-34.502
633	23171	GPD1L	0	-34.5023
634	5892	RAD51D	0	-34.612
635	580	BARD1	0	-34.612
636	6731	SRP72	0	-34.6994
637	348980	HCN1	0	-34.7034
638	3162	HMOX1	0	-34.7702
639	1135	CHRNA2	0	-34.7714
640	57379	AICDA	0	-34.8304
641	2162	F13A1	0	-34.8687
642	201294	UNC13D	0	-34.9345
643	6342	SCP2	0	-34.9953
644	54443	ANLN	0	-35.0032
645	342618	SLFN14	0	-35.0286
646	6336	SCN10A	0	-35.0492
647	2664	GDI1	0	-35.0684
648	3122	HLA-DRA	0	-35.179
649	80173	IFT74	0	-35.2758
650	353	APRT	0	-35.2777
651	9817	KEAP1	0	-35.2964
652	1634	DCN	0	-35.3247
653	285440	CYP4V2	0	-35.3427
654	4646	MYO6	0	-35.4394
655	4166	CHST6	0	-35.4475
656	55172	DNAAF2	0	-35.5273
657	114902	C1QTNF5	0	-35.5721
658	81562	LMAN2L	0	-35.6087
659	53	ACP2	0	-35.6416
660	2161	F12	0	-35.7307
661	170692	ADAMTS18	0	-35.913
662	8945	BTRC	0	-35.9282
663	7979	SEM1	0	-35.9282
664	1750	DLX6	0	-35.9282
665	58513	EPS15L1	0	-35.9282
666	3551	IKBKB	0	-36.0122
667	9180	OSMR	0	-36.0378
668	2192	FBLN1	0	-36.0547
669	977	CD151	0	-36.0661
670	28755	TRAC	0	-36.1648
671	56776	FMN2	0	-36.2699
672	3290	HSD11B1	0	-36.2971
673	114327	EFHC1	0	-36.3255
674	7385	UQCRC2	0	-36.5155
675	5345	SERPINF2	0	-36.5886
676	27068	PPA2	0	-36.62
677	63910	SLC17A9	0	-36.6583
678	8452	CUL3	0	-36.692
679	79042	TSEN34	0	-36.8521
680	4143	MAT1A	0	-36.912
681	10309	CCNO	0	-37.0365
682	7374	UNG	0	-37.3329
683	5157	PDGFRL	0	-37.3593
684	3482	IGF2R	0	-37.3593
685	117155	CATSPER2	0	-37.3793
686	4070	TACSTD2	0	-37.5298
687	64321	SOX17	0	-37.68
688	26011	TENM4	0	-37.6832
689	5083	PAX9	0	-37.7551
690	51086	TNNI3K	0	-37.8089
691	1181	CLCN2	0	-37.9281
692	4595	MUTYH	0	-37.9661
693	5836	PYGL	0	-37.9889
694	54795	TRPM4	0	-38.0313
695	51206	GP6	0	-38.0417
696	9149	DYRK1B	0	-38.0753
697	2064	ERBB2	0	-38.221
698	11149	BVES	0	-38.3993
699	93426	SYCE1	0	-38.5621
700	28234	SLCO1B3	0	-38.5858
701	10599	SLCO1B1	0	-38.5858
702	5328	PLAU	0	-38.6135
703	84733	CBX2	0	-38.6823
704	317719	KLHL10	0	-38.8155
705	25923	ATL3	0	-38.8929
706	958	CD40	0	-38.8975
707	1147	CHUK	0	-38.9992
708	3921	RPSA	0	-39.0299
709	4478	MSN	0	-39.1132
710	1621	DBH	0	-39.217
711	3158	HMGCS2	0	-39.2366
712	83538	TTC25	0	-39.2967
713	669	BPGM	0	-39.3107
714	3850	KRT3	0	-39.3876
715	3859	KRT12	0	-39.3876
716	11023	VAX1	0	-39.8169
717	51567	TDP2	0	-39.8384
718	84693	MCEE	0	-39.855
719	6868	ADAM17	0	-39.8552
720	23586	DDX58	0	-39.9523
721	85478	CCDC65	0	-40.0731
722	781	CACNA2D1	0	-40.0888
723	93183	PIGM	0	-40.1336
724	726	CAPN5	0	-40.177
725	265	AMELX	0	-40.3407
726	57158	JPH2	0	-40.3414
727	641339	ZNF674	0	-40.3421
728	113179	ADAT3	0	-40.3532
729	6524	SLC5A2	0	-40.3634
730	1441	CSF3R	0	-40.4879
731	26873	OPLAH	0	-40.491
732	3483	IGFALS	0	-40.5281
733	866	SERPINA6	0	-40.6515
734	78987	CRELD1	0	-40.674
735	4634	MYL3	0	-40.7447
736	3777	KCNK3	0	-40.7875
737	89780	WNT3A	0	-40.8204
738	8029	CUBN	0	-40.8713
739	81693	AMN	0	-40.8713
740	2815	GP9	0	-40.919
741	7837	PXDN	0	-40.9918
742	2821	GPI	0	-41.0587
743	57054	DAZ3	0	-41.1503
744	5940	RBMY1A1	0	-41.1503
745	1617	DAZ1	0	-41.1503
746	8287	USP9Y	0	-41.1503
747	57055	DAZ2	0	-41.1503
748	8653	DDX3Y	0	-41.1503
749	5800	PTPRO	0	-41.2461
750	8192	CLPP	0	-41.2735
751	8754	ADAM9	0	-41.2795
752	4056	LTC4S	0	-41.3309
