	Gene_ID	Gene_name	Query	Gene_score
57	3082	HGF	0	-3.0414
58	153562	MARVELD2	0	-3.0414
59	9750	RIPOR2	0	-3.0414
60	4760	NEUROD1	0	-3.1446
61	125972	CALR3	0	-3.1446
62	3273	HRG	0	-3.1446
63	199713	NLRP7	0	-3.2341
64	2013	EMP2	0	-3.404
65	7503	XIST	0	-3.4594
66	5269	SERPINB6	0	-3.6935
67	3117	HLA-DQA1	0	-3.7004
68	4842	NOS1	0	-3.7004
69	8379	MAD1L1	0	-3.7296
70	7277	TUBA4A	0	-3.7296
71	3791	KDR	0	-3.7296
72	7078	TIMP3	0	-3.8076
73	51083	GAL	0	-4.0191
74	2495	FTH1	0	-4.0191
75	3818	KLKB1	0	-4.0414
76	631	BFSP1	0	-4.1157
77	5519	PPP2R1B	0	-4.141
78	11186	RASSF1	0	-4.141
79	51293	CD320	0	-4.141
80	1326	MAP3K8	0	-4.141
81	5327	PLAT	0	-4.1446
82	6455	SH3GL1	0	-4.367
83	4869	NPM1	0	-4.367
84	4291	MLF1	0	-4.367
85	8028	MLLT10	0	-4.367
86	54904	NSD3	0	-4.367
87	1050	CEBPA	0	-4.367
88	865	CBFB	0	-4.367
89	8301	PICALM	0	-4.367
90	4026	LPP	0	-4.367
91	27329	ANGPTL3	0	-4.3787
92	2034	EPAS1	0	-4.4665
93	2660	MSTN	0	-4.556
94	256764	WDR72	0	-4.556
95	50514	DEC1	0	-4.5596
96	11178	LZTS1	0	-4.5596
97	57534	MIB1	0	-4.5596
98	29914	UBIAD1	0	-4.6471
99	123624	AGBL1	0	-4.6471
100	847	CAT	0	-4.6935
101	7062	TCHH	0	-4.819
102	1687	GSDME	0	-4.8816
103	4716	NDUFB10	0	-4.9069
104	4537	ND3	0	-4.9069
105	8323	FZD6	0	-4.9345
106	343637	RSPO4	0	-4.989
107	136371	ASB10	0	-5.0191
108	109580095	HBB-LCR	0	-5.0444
109	8974	P4HA2	0	-5.0832
110	84146	ZNF644	0	-5.0832
111	10699	CORIN	0	-5.1446
112	730	C7	0	-5.2341
113	8795	TNFRSF10B	0	-5.2341
114	729	C6	0	-5.2341
115	3621	ING1	0	-5.2341
116	4439	MSH5	0	-5.3215
117	55800	SCN3B	0	-5.5369
118	125336	LOXHD1	0	-5.556
119	643226	GRXCR2	0	-5.556
120	163183	SYNE4	0	-5.556
121	389207	GRXCR1	0	-5.556
122	611	OPN1SW	0	-5.582
123	3860	KRT13	0	-5.7296
124	1419	CRYGB	0	-5.8634
125	196527	ANO6	0	-5.9065
126	5162	PDHB	0	-5.9896
127	5406	PNLIP	0	-6.0414
128	133396	IL31RA	0	-6.0832
129	203	AK1	0	-6.0921
130	8438	RAD54L	0	-6.1699
131	25788	RAD54B	0	-6.1699
132	79058	ASPSCR1	0	-6.1898
133	8131	NPRL3	0	-6.2739
134	10641	NPRL2	0	-6.2739
135	89869	PLCZ1	0	-6.3002
136	22917	ZP1	0	-6.3002
137	54583	EGLN1	0	-6.4665
138	55851	PSENEN	0	-6.4665
139	23094	SIPA1L3	0	-6.5379
140	9842	PLEKHM1	0	-6.6435
141	389692	MAFA	0	-6.6471
142	7700	ZNF141	0	-6.677
143	29071	C1GALT1C1	0	-6.7549
144	7056	THBD	0	-6.7549
145	487	ATP2A1	0	-6.8634
146	9313	MMP20	0	-6.8779
147	389421	LIN28B	0	-6.9069
148	7153	TOP2A	0	-6.9069
149	4004	LMO1	0	-6.9069
150	238	ALK	0	-6.9069
151	2678	GGT1	0	-6.9126
152	53630	BCO1	0	-7.0832
153	732	C8B	0	-7.0921
154	2651	GCNT2	0	-7.0975
155	54205	CYCS	0	-7.1065
156	200576	PIKFYVE	0	-7.1371
157	93166	PRDM6	0	-7.1744
158	6756	SSX1	0	-7.1898
159	6757	SSX2	0	-7.1898
160	124404	SEPT12	0	-7.2107
161	8912	CACNA1H	0	-7.3078
162	8863	PER3	0	-7.3541
163	3665	IRF7	0	-7.3736
164	11181	TREH	0	-7.3838
165	116085	SLC22A12	0	-7.404
166	283375	SLC39A5	0	-7.43
167	3490	IGFBP7	0	-7.4435
168	1411	CRYBA1	0	-7.4484
169	128866	CHMP4B	0	-7.4665
170	3299	HSF4	0	-7.4665
171	29119	CTNNA3	0	-7.4845
172	221496	LEMD2	0	-7.5379
173	6886	TAL1	0	-7.6073
174	6887	TAL2	0	-7.6073
175	3045	HBD	0	-7.6294
176	51251	NT5C3A	0	-7.677
177	1053	CEBPE	0	-7.7259
178	5324	PLAG1	0	-7.7495
179	1385	CREB1	0	-7.7748
180	23509	POFUT1	0	-7.8589
181	83893	SPATA16	0	-7.8851
182	94137	RP1L1	0	-7.895
183	23385	NCSTN	0	-8.0674
184	2059	EPS8	0	-8.1044
185	27148	STK36	0	-8.1344
186	25981	DNAH1	0	-8.1344
187	345643	MCIDAS	0	-8.1344
188	3709	ITPR2	0	-8.141
189	122042	RXFP2	0	-8.1484
190	3640	INSL3	0	-8.1484
191	721	C4B	0	-8.1799
192	10962	MLLT11	0	-8.3344
193	23092	ARHGAP26	0	-8.3344
194	374407	DNAJB13	0	-8.3685
195	2038	EPB42	0	-8.414
196	2035	EPB41	0	-8.4176
197	3371	TNC	0	-8.43
198	5459	POU4F3	0	-8.43
199	388551	CEACAM16	0	-8.43
200	1427	CRYGS	0	-8.6391
201	4284	MIP	0	-8.6391
202	6795	AURKC	0	-8.6519
203	4640	MYO1A	0	-8.7593
204	152137	CCDC50	0	-8.7593
205	1428	CRYM	0	-8.7593
206	4926	NUMA1	0	-8.7748
207	5914	RARA	0	-8.7748
208	8823	FGF16	0	-8.8234
209	6505	SLC1A1	0	-8.8291
210	7007	TECTA	0	-8.9934
211	8013	NR4A3	0	-8.9972
212	53904	MYO3A	0	-9.0154
213	56606	SLC2A9	0	-9.0791
214	5546	PRCC	0	-9.0812
215	9631	NUP155	0	-9.1044
216	253827	MSRB3	0	-9.1044
217	84173	ELMOD3	0	-9.1044
218	340990	OTOG	0	-9.1044
219	51475	CABP2	0	-9.1044
220	259236	TMIE	0	-9.1044
221	6041	RNASEL	0	-9.189
222	717	C2	0	-9.2114
223	219736	STOX1	0	-9.2854
224	23424	TDRD7	0	-9.3136
225	79443	FYCO1	0	-9.3136
226	30009	TBX21	0	-9.4264
227	494513	PJVK	0	-9.4338
228	2549	GAB1	0	-9.4338
229	375611	SLC26A5	0	-9.4338
230	2103	ESRRB	0	-9.4338
231	54084	TSPEAR	0	-9.4338
232	23438	HARS2	0	-9.4338
233	222662	LHFPL5	0	-9.4338
234	146183	OTOA	0	-9.4338
235	140732	SUN5	0	-9.4701
236	3998	LMAN1	0	-9.4915
237	1141	CHRNB2	0	-9.6629
238	3587	IL10RA	0	-9.7848
239	8864	PER2	0	-9.939
240	10142	AKAP9	0	-9.952
241	5241	PGR	0	-9.9569
242	55521	TRIM36	0	-9.9658
243	4576	TRNT	0	-10.0146
244	93650	ACP4	0	-10.0575
245	3612	IMPA1	0	-10.0739
246	79755	ZNF750	0	-10.1651
247	57057	TBX20	0	-10.167
248	3460	IFNGR2	0	-10.181
249	9636	ISG15	0	-10.181
250	9082	XKRY	0	-10.2574
251	9084	VCY	0	-10.2574
252	9085	CDY1	0	-10.2574
253	140032	RPS4Y2	0	-10.2574
254	9426	CDY2A	0	-10.2574
255	86614	HSFY1	0	-10.2574
256	442862	PRY2	0	-10.2574
257	9081	PRY	0	-10.2574
258	9083	BPY2	0	-10.2574
259	8284	KDM5D	0	-10.2574
260	8462	KLF11	0	-10.2944
261	83715	ESPN	0	-10.4338
262	116519	APOA5	0	-10.4665
263	3982	LIM2	0	-10.6519
264	1559	CYP2C9	0	-10.661
265	1548	CYP2A6	0	-10.661
266	731	C8A	0	-10.677
267	30817	ADGRE2	0	-10.8894
268	7552	ZNF711	0	-11.0132
269	11078	TRIOBP	0	-11.0717
270	5962	RDX	0	-11.0717
271	85446	ZFHX2	0	-11.2453
272	115908	CTHRC1	0	-11.3597
273	9381	OTOF	0	-11.4338
274	388753	COA6	0	-11.4391
275	3851	KRT4	0	-11.4841
276	91949	COG7	0	-11.5193
277	7030	TFE3	0	-11.6493
278	152816	ODAPH	0	-11.6956
279	79048	SECISBP2	0	-11.7434
280	5271	SERPINB8	0	-11.7616
281	9622	KLK4	0	-11.7944
282	123041	SLC24A4	0	-11.7944
283	286887	KRT6C	0	-11.8064
284	629	CFB	0	-11.9366
285	3588	IL10RB	0	-11.9654
286	2322	FLT3	0	-11.9743
287	8021	NUP214	0	-11.9743
288	84925	DIRC2	0	-12.0444
289	11236	RNF139	0	-12.0444
290	4968	OGG1	0	-12.0444
291	59335	PRDM12	0	-12.0479
292	81034	SLC25A32	0	-12.067
293	5054	SERPINE1	0	-12.1235
294	54800	KLHL24	0	-12.1474
295	1056	CEL	0	-12.1474
296	344018	FIGLA	0	-12.3663
297	286077	FAM83H	0	-12.3933
298	1296	COL8A2	0	-12.402
299	9524	TECR	0	-12.4203
300	23165	NUP205	0	-12.4584
301	11146	GLMN	0	-12.4841
302	1071	CETP	0	-12.6662
303	6092	ROBO2	0	-12.703
304	389856	USP27X	0	-12.7639
305	10861	SLC26A1	0	-12.8028
306	283310	OTOGL	0	-12.8049
307	6862	TBXT	0	-12.9624
308	7431	VIM	0	-13.015
309	9821	RB1CC1	0	-13.0605
310	7251	TSG101	0	-13.0605
311	1369	CPN1	0	-13.1585
312	7381	UQCRB	0	-13.1656
313	6935	ZEB1	0	-13.1863
314	4907	NT5E	0	-13.1999
315	220074	LRTOMT	0	-13.2744
316	727	C5	0	-13.3109
317	4047	LSS	0	-13.3192
318	6097	RORC	0	-13.4502
319	783	CACNB2	0	-13.4598
320	64094	SMOC2	0	-13.508
321	117531	TMC1	0	-13.5784
322	7867	MAPKAPK3	0	-13.5855
323	8989	TRPA1	0	-13.7192
324	22852	ANKRD26	0	-13.779
325	84930	MASTL	0	-13.779
326	23043	TNIK	0	-13.8188
327	11081	KERA	0	-13.8228
328	81624	DIAPH3	0	-13.9292
329	29958	DMGDH	0	-13.9996
330	3236	HOXD10	0	-14.1208
331	3741	KCNA5	0	-14.2479
332	2202	EFEMP1	0	-14.3809
333	2771	GNAI2	0	-14.3868
334	10747	MASP2	0	-14.3899
335	84916	UTP4	0	-14.5504
336	6773	STAT2	0	-14.5616
337	5199	CFP	0	-14.6393
338	55151	TMEM38B	0	-14.7002
339	8419	BFSP2	0	-14.7338
340	126326	GIPC3	0	-14.7769
341	38	ACAT1	0	-14.7901
342	2250	FGF5	0	-14.804
343	164045	HFM1	0	-14.8228
344	1013	CDH15	0	-14.8474
345	714	C1QC	0	-14.8959
346	712	C1QA	0	-14.8959
347	713	C1QB	0	-14.8959
348	4635	MYL4	0	-15.0553
349	4481	MSR1	0	-15.0893
350	84662	GLIS2	0	-15.0923
351	64699	TMPRSS3	0	-15.1062
352	5880	RAC2	0	-15.2164
353	2312	FLG	0	-15.2438
354	1794	DOCK2	0	-15.244
355	4913	NTHL1	0	-15.2812
356	117144	CATSPER1	0	-15.3662
357	4437	MSH3	0	-15.4186
358	7780	SLC30A2	0	-15.4708
359	462	SERPINC1	0	-15.5556
360	258	AMBN	0	-15.57
361	8547	FCN3	0	-15.6025
362	644	BLVRA	0	-15.6638
363	6327	SCN2B	0	-15.7002
364	9459	ARHGEF6	0	-15.7157
365	6640	SNTA1	0	-15.7333
366	6855	SYP	0	-15.7559
367	4353	MPO	0	-15.7948
368	1137	CHRNA4	0	-15.9788
369	345	APOC3	0	-16.1066
370	3547	IGSF1	0	-16.118
371	10568	SLC34A2	0	-16.1183
372	2774	GNAL	0	-16.135
373	23086	EXPH5	0	-16.1539
374	27286	SRPX2	0	-16.1756
375	3514	IGKC	0	-16.1976
376	89781	HPS4	0	-16.2685
377	51135	IRAK4	0	-16.418
378	54716	SLC6A20	0	-16.4515
379	153201	SLC36A2	0	-16.4515
380	10295	BCKDK	0	-16.4684
381	56246	MRAP	0	-16.5333
382	9211	LGI1	0	-16.5407
383	56616	DIABLO	0	-16.5859
384	8763	CD164	0	-16.7649
385	246213	SLC17A8	0	-16.7649
386	1508	CTSB	0	-16.9782
387	10841	FTCD	0	-17.035
388	1675	CFD	0	-17.1224
389	90411	MCFD2	0	-17.1854
390	10734	STAG3	0	-17.1874
391	135935	NOBOX	0	-17.1974
392	6770	STAR	0	-17.2715
393	1730	DIAPH2	0	-17.3263
394	1417	CRYBB3	0	-17.362
395	6550	SLC9A3	0	-17.3948
396	55034	MOCOS	0	-17.4143
397	10046	MAMLD1	0	-17.443
398	4330	MN1	0	-17.5389
399	51185	CRBN	0	-17.6369
400	2672	GFI1	0	-17.7333
401	388531	RGS9BP	0	-17.7548
402	8787	RGS9	0	-17.7548
403	1439	CSF2RB	0	-17.8293
404	10194	TSHZ1	0	-17.923
405	9294	S1PR2	0	-17.9495
406	1316	KLF6	0	-17.9747
407	1503	CTPS1	0	-18.0354
408	2746	GLUD1	0	-18.0719
409	93	ACVR2B	0	-18.1569
410	5002	SLC22A18	0	-18.2015
411	7092	TLL1	0	-18.2031
412	79803	HPS6	0	-18.2057
413	3990	LIPC	0	-18.2278
414	3689	ITGB2	0	-18.2744
415	93986	FOXP2	0	-18.2756
416	10117	ENAM	0	-18.3218
417	5019	OXCT1	0	-18.3288
418	22953	P2RX2	0	-18.3369
419	3350	HTR1A	0	-18.3651
420	3659	IRF1	0	-18.3861
421	2214	FCGR3A	0	-18.418
422	5078	PAX4	0	-18.4743
423	2984	GUCY2C	0	-18.5313
424	406987	MIR204	0	-18.5777
425	5792	PTPRF	0	-18.7118
426	6777	STAT5B	0	-18.7798
427	168507	PKD1L1	0	-18.8838
428	272	AMPD3	0	-18.8867
429	2539	G6PD	0	-18.9046
430	948	CD36	0	-18.9105
431	3199	HOXA2	0	-18.9323
432	53405	CLIC5	0	-18.9495
433	6708	SPTA1	0	-18.9509
434	100128927	ZBTB42	0	-19.0113
435	1438	CSF2RA	0	-19.04
436	27232	GNMT	0	-19.0422
437	4327	MMP19	0	-19.1354
438	87	ACTN1	0	-19.3354
439	64805	P2RY12	0	-19.3984
440	5023	P2RX1	0	-19.3984
441	525	ATP6V1B1	0	-19.4196
442	831	CAST	0	-19.4581
443	1767	DNAH5	0	-19.5233
444	1969	EPHA2	0	-19.5411
445	1834	DSPP	0	-19.6365
446	7424	VEGFC	0	-19.6971
447	4597	MVD	0	-19.7089
448	7102	TSPAN7	0	-19.7463
449	640	BLK	0	-19.777
450	65266	WNK4	0	-19.8314
451	10235	RASGRP2	0	-19.9046
452	3229	HOXC13	0	-19.9757
453	4171	MCM2	0	-20.0571
454	26249	KLHL3	0	-20.0655
455	8659	ALDH4A1	0	-20.0703
456	2165	F13B	0	-20.0988
457	2224	FDPS	0	-20.1493
458	5651	TMPRSS15	0	-20.2426
459	220136	CFAP53	0	-20.28
460	55605	KIF21A	0	-20.6861
461	10715	CERS1	0	-20.7078
462	122402	TDRD9	0	-20.7215
463	402381	SOHLH1	0	-20.7215
464	254528	MEIOB	0	-20.7215
465	342035	GLDN	0	-20.7534
466	9132	KCNQ4	0	-20.8415
467	387700	SLC16A12	0	-20.9109
468	1761	DMRT1	0	-20.9613
469	6330	SCN4B	0	-21.0787
470	51778	MYOZ2	0	-21.0918
471	10216	PRG4	0	-21.0934
472	57094	CPA6	0	-21.0967
473	9885	OSBPL2	0	-21.1256
474	9639	ARHGEF10	0	-21.169
475	8431	NR0B2	0	-21.2355
476	83938	LRMDA	0	-21.3168
477	440275	EIF2AK4	0	-21.3597
478	3938	LCT	0	-21.4696
479	9681	DEPDC5	0	-21.5617
480	3673	ITGA2	0	-21.6493
481	1412	CRYBA2	0	-21.6763
482	81494	CFHR5	0	-21.7374
483	7003	TEAD1	0	-21.8667
484	4618	MYF6	0	-22.0186
485	286676	ILDR1	0	-22.0369
486	407053	MIR96	0	-22.1256
487	4043	LRPAP1	0	-22.257
488	6620	SNCB	0	-22.3485
489	23562	CLDN14	0	-22.3916
490	23554	TSPAN12	0	-22.4513
491	286262	TPRN	0	-22.6199
492	55214	P3H2	0	-22.6315
493	30062	RAX	0	-22.6493
494	808	CALM3	0	-22.682
495	4093	SMAD9	0	-22.7443
496	55065	SLC52A1	0	-22.7485
497	1537	CYC1	0	-22.7523
498	170691	ADAMTS17	0	-22.767
499	338917	VSX2	0	-22.7674
500	7225	TRPC6	0	-22.8664
501	1690	COCH	0	-22.887
502	201973	PRIMPOL	0	-22.9294
503	11234	HPS5	0	-22.9332
504	10395	DLC1	0	-23.0236
505	57609	DIP2B	0	-23.0795
506	2348	FOLR1	0	-23.1872
507	6208	RPS14	0	-23.2905
508	79001	VKORC1	0	-23.3224
509	27032	ATP2C1	0	-23.3963
510	3321	IGSF3	0	-23.4978
511	1649	DDIT3	0	-23.5325
512	124093	CCDC78	0	-23.5821
513	3198	HOXA1	0	-23.6092
514	23171	GPD1L	0	-23.619
515	255758	TCTEX1D2	0	-23.6318
516	4175	MCM6	0	-23.7622
517	3459	IFNGR1	0	-23.8074
518	6731	SRP72	0	-23.8161
519	23676	SMPX	0	-23.8321
520	1135	CHRNA2	0	-23.8881
521	6813	STXBP2	0	-23.8958
522	54112	GPR88	0	-23.944
523	388552	BLOC1S3	0	-23.9787
524	2692	GHRHR	0	-24.0442
525	54443	ANLN	0	-24.1199
526	1646	AKR1C2	0	-24.1341
527	342618	SLFN14	0	-24.1453
528	6336	SCN10A	0	-24.166
529	4891	SLC11A2	0	-24.1799
530	28962	OSTM1	0	-24.3417
531	1634	DCN	0	-24.4414
532	2533	FYB1	0	-24.4478
533	5784	PTPN14	0	-24.6031
534	51702	PADI3	0	-24.6191
535	5456	POU3F4	0	-24.6438
536	114902	C1QTNF5	0	-24.6888
537	2642	GCGR	0	-24.8118
538	348980	HCN1	0	-24.8205
539	79053	ALG8	0	-24.8812
540	31	ACACA	0	-24.9277
541	718	C3	0	-24.9628
542	2584	GALK1	0	-25.1273
543	9180	OSMR	0	-25.1545
544	2192	FBLN1	0	-25.1714
545	5106	PCK2	0	-25.3438
546	5568	PRKACG	0	-25.4059
547	3290	HSD11B1	0	-25.4138
548	4646	MYO6	0	-25.5565
549	55811	ADCY10	0	-25.6613
550	63910	SLC17A9	0	-25.775
551	8452	CUL3	0	-25.8087
552	2161	F12	0	-25.8478
553	51314	NME8	0	-25.8896
554	84343	HPS3	0	-25.9168
555	8701	DNAH11	0	-25.9327
556	8738	CRADD	0	-25.971
557	57222	ERGIC1	0	-26.037
558	84189	SLITRK6	0	-26.1843
559	5358	PLS3	0	-26.1903
560	401	PHOX2A	0	-26.3178
561	8710	SERPINB7	0	-26.4755
562	5157	PDGFRL	0	-26.476
563	3482	IGF2R	0	-26.476
564	2997	GYS1	0	-26.5361
565	80739	MPIG6B	0	-26.5499
566	57674	RNF213	0	-26.6173
567	9758	FRMPD4	0	-26.746
568	64321	SOX17	0	-26.7967
569	26011	TENM4	0	-26.7999
570	5083	PAX9	0	-26.8718
571	51086	TNNI3K	0	-26.9256
572	79083	MLPH	0	-26.9803
573	10999	SLC27A4	0	-27.067
574	6875	TAF4B	0	-27.1255
575	84225	ZMYND15	0	-27.1255
576	54795	TRPM4	0	-27.148
577	9149	DYRK1B	0	-27.192
578	253017	TECRL	0	-27.238
579	7039	TGFA	0	-27.3121
580	23396	PIP5K1C	0	-27.5366
581	5328	PLAU	0	-27.7303
582	23325	WASHC4	0	-27.8643
583	4323	MMP14	0	-27.8972
584	317719	KLHL10	0	-27.9322
585	25923	ATL3	0	-28.0096
586	27034	ACAD8	0	-28.0231
587	4143	MAT1A	0	-28.0294
588	4595	MUTYH	0	-28.0832
589	8540	AGPS	0	-28.141
590	79574	EPS8L3	0	-28.1451
591	7498	XDH	0	-28.1697
592	64170	CARD9	0	-28.3308
593	2064	ERBB2	0	-28.338
594	6476	SI	0	-28.4538
595	3859	KRT12	0	-28.5043
596	3850	KRT3	0	-28.5043
597	10695	CNPY3	0	-28.6045
598	6556	SLC11A1	0	-28.61
599	26258	BLOC1S6	0	-28.6424
600	220	ALDH1A3	0	-28.7047
601	26092	TOR1AIP1	0	-28.7171
602	84733	CBX2	0	-28.7994
603	23586	DDX58	0	-29.069
604	3921	RPSA	0	-29.147
605	2027	ENO3	0	-29.2844
606	726	CAPN5	0	-29.2937
607	112817	HOGA1	0	-29.306
608	8671	SLC4A4	0	-29.3283
609	24137	KIF4A	0	-29.418
610	57158	JPH2	0	-29.4581
611	7293	TNFRSF4	0	-29.5973
612	7592	ZNF41	0	-29.6879
613	10466	COG5	0	-29.6919
614	374462	PTPRQ	0	-29.7339
615	8492	PRSS12	0	-29.7756
616	78987	CRELD1	0	-29.7907
617	9688	NUP93	0	-29.8548
618	3777	KCNK3	0	-29.9042
619	254394	MCM9	0	-30.1797
620	570	BAAT	0	-30.2051
621	2052	EPHX1	0	-30.2051
622	7297	TYK2	0	-30.2546
623	5318	PKP2	0	-30.4767
624	6524	SLC5A2	0	-30.4805
625	1441	CSF3R	0	-30.605
626	26873	OPLAH	0	-30.6081
627	7341	SUMO1	0	-30.634
628	84896	ATAD1	0	-30.6429
629	866	SERPINA6	0	-30.7686
630	10149	ADGRG2	0	-30.7867
631	25959	KANK2	0	-30.8761
632	57135	DAZ4	0	-30.8929
633	7258	TSPY1	0	-30.8929
634	10319	LAMC3	0	-31.0263
635	27184	DISC2	0	-31.0448
636	1825	DSC3	0	-31.0545
637	29980	DONSON	0	-31.1107
638	9563	H6PD	0	-31.1117
639	7053	TGM3	0	-31.1157
640	1063	CENPF	0	-31.2556
641	65080	MRPL44	0	-31.3157
642	8694	DGAT1	0	-31.4329
643	54977	SLC25A38	0	-31.7315
644	23040	MYT1L	0	-31.7654
645	2157	F8	0	-31.8267
646	4634	MYL3	0	-31.8621
647	3431	SP110	0	-31.8851
648	6710	SPTB	0	-32.1678
649	1471	CST3	0	-32.2431
650	56603	CYP26B1	0	-32.364
651	186	AGTR2	0	-32.5493
652	27151	CPAMD8	0	-32.6351
653	287	ANK2	0	-32.6409
654	140803	TRPM6	0	-32.8559
655	925	CD8A	0	-32.9232
656	23005	MAPKBP1	0	-33.0399
657	5176	SERPINF1	0	-33.0669
658	2160	F11	0	-33.2332
659	85366	MYLK2	0	-33.3936
660	79791	FBXO31	0	-33.5401
661	9790	BMS1	0	-33.6167
662	57128	LYRM4	0	-33.6688
663	8996	NOL3	0	-33.6777
664	122622	ADSSL1	0	-33.6964
665	147495	APCDD1	0	-33.702
666	362	AQP5	0	-33.81
667	23607	CD2AP	0	-33.8885
668	344	APOC2	0	-33.9572
669	80816	ASXL3	0	-33.9632
670	8777	MPDZ	0	-34.0115
671	57654	UVSSA	0	-34.1012
672	340719	NANOS1	0	-34.1021
673	89765	RSPH1	0	-34.1172
674	23193	GANAB	0	-34.1236
675	92749	DRC1	0	-34.1442
676	55775	TDP1	0	-34.3305
677	164656	TMPRSS6	0	-34.3473
678	2324	FLT4	0	-34.3586
679	4653	MYOC	0	-34.3633
680	8312	AXIN1	0	-34.4008
681	2729	GCLC	0	-34.5123
682	83861	RSPH3	0	-34.5209
683	122961	ISCA2	0	-34.5755
684	580	BARD1	0	-34.612
685	5892	RAD51D	0	-34.612
686	80153	EDC3	0	-34.6602
687	7026	NR2F2	0	-34.6995
688	8456	FOXN1	0	-34.7006
689	269	AMHR2	0	-34.7914
690	268	AMH	0	-34.7914
691	51371	POMP	0	-34.8627
692	26047	CNTNAP2	0	-35.0248
693	23189	KANK1	0	-35.0429
694	6523	SLC5A1	0	-35.0634
695	284098	PIGW	0	-35.0809
696	50511	SYCP3	0	-35.086
697	3122	HLA-DRA	0	-35.179
698	9817	KEAP1	0	-35.2964
699	55213	RCBTB1	0	-35.3675
700	58495	OVOL2	0	-35.4875
701	4040	LRP6	0	-35.586
702	801	CALM1	0	-35.7335
703	3162	HMOX1	0	-35.7706
704	57379	AICDA	0	-35.8308
705	407975	MIR17HG	0	-35.8574
706	2162	F13A1	0	-35.8691
707	58513	EPS15L1	0	-35.9282
708	7979	SEM1	0	-35.9282
709	8945	BTRC	0	-35.9282
710	1750	DLX6	0	-35.9282
711	201294	UNC13D	0	-35.9349
712	2664	GDI1	0	-36.0688
713	353	APRT	0	-36.2781
714	114327	EFHC1	0	-36.3255
715	285440	CYP4V2	0	-36.3431
716	4166	CHST6	0	-36.4479
717	55172	DNAAF2	0	-36.5277
718	805	CALM2	0	-36.5408
719	81562	LMAN2L	0	-36.6091
720	53	ACP2	0	-36.6419
721	170692	ADAMTS18	0	-36.9134
722	7050	TGIF1	0	-36.9408
723	81790	RNF170	0	-36.9546
724	6342	SCP2	0	-36.996
725	3551	IKBKB	0	-37.0125
726	977	CD151	0	-37.0665
727	28755	TRAC	0	-37.1651
728	3753	KCNE1	0	-37.2189
729	80173	IFT74	0	-37.2766
730	7385	UQCRC2	0	-37.5159
731	5345	SERPINF2	0	-37.589
732	79042	TSEN34	0	-37.8525
733	10654	PMVK	0	-37.8962
734	56983	POGLUT1	0	-37.9365
735	161497	STRC	0	-37.9393
736	5309	PITX3	0	-37.9868
737	10309	CCNO	0	-38.0369
738	11136	SLC7A9	0	-38.1684
739	56776	FMN2	0	-38.2707
740	7374	UNG	0	-38.3333
741	117155	CATSPER2	0	-38.3796
742	4070	TACSTD2	0	-38.5302
743	27068	PPA2	0	-38.6208
744	4838	NODAL	0	-38.6556
745	8565	YARS	0	-38.7354
746	1181	CLCN2	0	-38.9285
747	5836	PYGL	0	-38.9893
748	51206	GP6	0	-39.0421
749	57216	VANGL2	0	-39.0839
750	4478	MSN	0	-39.1132
751	9368	SLC9A3R1	0	-39.3396
752	11149	BVES	0	-39.3997
753	785	CACNB4	0	-39.5082
754	93426	SYCE1	0	-39.5624
755	10599	SLCO1B1	0	-39.5861
