	Gene_ID	Gene_name	Query	Gene_score
2420	83544	DNAL1	0	-29.7458
2421	6094	ROM1	0	-29.7611
2422	10491	CRTAP	0	-29.8018
2423	6154	RPL26	0	-29.8173
2424	6102	RP2	0	-29.8343
2425	3908	LAMA2	0	-29.8751
2426	121340	SP7	0	-29.8767
2427	7862	BRPF1	0	-29.9513
2428	5644	PRSS1	0	-29.9698
2429	21	ABCA3	0	-29.9918
2430	79631	EFL1	0	-30.0908
2431	6729	SRP54	0	-30.0908
2432	4669	NAGLU	0	-30.1333
2433	2979	GUCA1B	0	-30.2041
2434	24148	PRPF6	0	-30.2679
2435	2658	GDF2	0	-30.271
2436	668	FOXL2	0	-30.3126
2437	762	CA4	0	-30.3519
2438	6448	SGSH	0	-30.3754
2439	4644	MYO5A	0	-30.3898
2440	284086	NEK8	0	-30.481
2441	5602	MAPK10	0	-30.5052
2442	5921	RASA1	0	-30.6359
2443	84140	FAM161A	0	-30.6497
2444	51317	PHF21A	0	-30.6792
2445	92840	REEP6	0	-30.7602
2446	375298	CERKL	0	-30.7777
2447	23111	SPART	0	-30.7897
2448	2158	F9	0	-30.8936
2449	55733	HHAT	0	-30.914
2450	6496	SIX3	0	-30.9703
2451	283489	CHAMP1	0	-30.972
2452	10000	AKT3	0	-30.9986
2453	6231	RPS26	0	-31.0404
2454	79947	DHDDS	0	-31.066
2455	6868	ADAM17	0	-31.0926
2456	163175	LGI4	0	-31.0965
2457	2099	ESR1	0	-31.1162
2458	29957	SLC25A24	1	-31.1575
2459	8792	TNFRSF11A	0	-31.1773
2460	79797	ZNF408	0	-31.2477
2461	285848	PNPLA1	0	-31.2939
2462	127534	GJB4	0	-31.337
2463	199857	ALG14	0	-31.3611
2464	5148	PDE6G	0	-31.3656
2465	23568	ARL2BP	0	-31.3882
2466	55249	YY1AP1	0	-31.4432
2467	1801	DPH1	0	-31.467
2468	92579	G6PC3	0	-31.5174
2469	5429	POLH	0	-31.6057
2470	83552	MFRP	0	-31.6194
2471	50940	PDE11A	0	-31.6436
2472	3181	HNRNPA2B1	0	-31.6798
2473	7189	TRAF6	0	-31.7158
2474	579	NKX3-2	0	-31.7663
2475	7737	RNF113A	0	-31.8322
2476	60509	AGBL5	0	-31.8748
2477	23370	ARHGEF18	0	-31.9113
2478	84700	MYO18B	0	-31.9491
2479	9928	KIF14	0	-32.1078
2480	23028	KDM1A	0	-32.2964
2481	5424	POLD1	0	-32.3494
2482	429	ASCL1	0	-32.4116
2483	145258	GSC	0	-32.4483
2484	1723	DHODH	1	-32.4676
2485	11200	CHEK2	0	-32.5537
2486	57459	GATAD2B	0	-32.6512
2487	3892	KRT86	0	-32.7483
2488	3887	KRT81	0	-32.7483
2489	5995	RGR	0	-32.8116
2490	1457	CSNK2A1	0	-32.8412
2491	79068	FTO	0	-32.9221
2492	4626	MYH8	0	-32.9478
2493	54463	RETREG1	0	-33.0065
2494	27086	FOXP1	0	-33.0162
2495	4591	TRIM37	0	-33.018
2496	10195	ALG3	0	-33.1194
2497	3284	HSD3B2	0	-33.1332
2498	55325	UFSP2	0	-33.1852
2499	3000	GUCY2D	0	-33.1887
2500	57709	SLC7A14	0	-33.219
2501	26121	PRPF31	0	-33.2396
2502	3973	LHCGR	0	-33.3477
2503	3690	ITGB3	0	-33.4088
2504	3674	ITGA2B	0	-33.4088
2505	161582	DNAAF4	0	-33.4813
2506	60681	FKBP10	1	-33.5625
2507	6768	ST14	0	-33.579
2508	6144	RPL21	0	-33.6073
2509	5332	PLCB4	0	-33.7039
2510	2531	KDSR	0	-33.7228
2511	760	CA2	0	-33.7442
2512	8929	PHOX2B	0	-33.8918
2513	23729	SHPK	0	-33.9096
2514	8573	CASK	0	-33.9291
2515	5618	PRLR	0	-33.9575
2516	3651	PDX1	0	-34.0143
2517	10210	TOPORS	0	-34.0204
2518	92335	STRADA	0	-34.0398
2519	340061	TMEM173	0	-34.0677
2520	3854	KRT6B	0	-34.0838
2521	6125	RPL5	0	-34.084
2522	57231	SNX14	0	-34.1137
2523	10594	PRPF8	0	-34.171
2524	84876	ORAI1	0	-34.2378
2525	7852	CXCR4	0	-34.2773
2526	6792	CDKL5	0	-34.3376
2527	4627	MYH9	0	-34.3833
2528	5443	POMC	0	-34.4316
2529	2304	FOXE1	0	-34.4825
2530	412	STS	0	-34.5112
2531	4208	MEF2C	0	-34.5369
2532	1586	CYP17A1	0	-34.6143
2533	6812	STXBP1	0	-34.6454
2534	29893	PSMC3IP	0	-34.6904
2535	285362	SUMF1	0	-34.7025
2536	83879	CDCA7	0	-34.7352
2537	595	CCND1	0	-34.7685
2538	2622	GAS8	0	-34.808
2539	85478	CCDC65	0	-34.8499
2540	10370	CITED2	0	-34.8593
2541	85365	ALG2	0	-34.8642
2542	4901	NRL	0	-34.9381
2543	84919	PPP1R15B	0	-34.9421
2544	2811	GP1BA	0	-35.0053
2545	2668	GDNF	0	-35.0169
2546	10002	NR2E3	0	-35.0327
2547	768206	PRCD	0	-35.0342
2548	3569	IL6	0	-35.0955
2549	4282	MIF	0	-35.0955
2550	144811	LACC1	0	-35.0955
2551	22827	PUF60	0	-35.1464
2552	23514	SPIDR	0	-35.2259
2553	23020	SNRNP200	0	-35.2545
2554	10013	HDAC6	0	-35.3031
2555	8600	TNFSF11	0	-35.3117
2556	51151	SLC45A2	0	-35.3459
2557	649	BMP1	0	-35.3735
2558	7450	VWF	0	-35.4311
2559	30813	VSX1	0	-35.5519
2560	5193	PEX12	0	-35.5665
2561	25794	FSCN2	0	-35.5733
2562	2147	F2	0	-35.5856
2563	2908	NR3C1	0	-35.6029
2564	23141	ANKLE2	0	-35.6415
2565	4983	OPHN1	0	-35.6972
2566	10075	HUWE1	0	-35.7374
2567	3630	INS	0	-35.7749
2568	2673	GFPT1	0	-35.7805
2569	3077	HFE	0	-35.8731
2570	2733	GLE1	0	-36.0759
2571	54476	RNF216	0	-36.0998
2572	2707	GJB3	0	-36.102
2573	19	ABCA1	0	-36.1049
2574	6635	SNRPE	0	-36.1923
2575	23133	PHF8	0	-36.2437
2576	118856	MMP21	0	-36.2478
2577	1910	EDNRB	0	-36.2545
2578	63924	CIDEC	0	-36.2602
2579	346007	EYS	0	-36.3441
2580	50937	CDON	0	-36.4256
2581	3590	IL11RA	0	-36.4354
2582	92211	CDHR1	0	-36.4574
2583	204219	CERS3	0	-36.4639
2584	64446	DNAI2	0	-36.4803
2585	388939	PCARE	0	-36.513
2586	1130	LYST	0	-36.5384
2587	4758	NEU1	0	-36.63
2588	352909	DNAAF3	0	-36.8249
2589	1828	DSG1	0	-36.8398
2590	7421	VDR	0	-36.8969
2591	6101	RP1	0	-36.9078
2592	2153	F5	0	-37.0041
2593	134218	DNAJC21	0	-37.0529
2594	3192	HNRNPU	0	-37.0648
2595	4488	MSX2	0	-37.0718
2596	8815	BANF1	0	-37.0885
2597	2303	FOXC2	0	-37.1104
2598	567	B2M	0	-37.1459
2599	54496	PRMT7	0	-37.1639
2600	51633	OTUD6B	0	-37.2376
2601	9841	ZBTB24	0	-37.3255
2602	6938	TCF12	0	-37.3366
2603	10087	COL4A3BP	0	-37.351
2604	1893	ECM1	0	-37.4008
2605	5172	SLC26A4	0	-37.4397
2606	10479	SLC9A6	0	-37.455
2607	9129	PRPF3	0	-37.529
2608	7994	KAT6A	0	-37.5928
2609	22856	CHSY1	0	-37.6097
2610	91039	DPP9	0	-37.7356
2611	727897	MUC5B	0	-37.7356
2612	10144	FAM13A	0	-37.7356
2613	653509	SFTPA1	0	-37.7356
2614	23250	ATP11A	0	-37.7356
2615	9326	ZNHIT3	0	-37.994
2616	1258	CNGB1	0	-38.0086
2617	55036	CCDC40	0	-38.0232
2618	83452	RAB33B	0	-38.0251
2619	208	AKT2	0	-38.0607
2620	80067	DCAF17	0	-38.0828
2621	3889	KRT83	0	-38.087
2622	2972	BRF1	0	-38.1065
2623	4860	PNP	0	-38.1273
2624	80000	GREB1L	0	-38.1534
2625	5518	PPP2R1A	0	-38.2499
2626	5048	PAFAH1B1	0	-38.2534
2627	7275	TUB	0	-38.4032
2628	54768	HYDIN	0	-38.4068
2629	8504	PEX3	0	-38.4457
2630	9657	IQCB1	0	-38.4789
2631	90	ACVR1	0	-38.5175
2632	3758	KCNJ1	0	-38.5943
2633	220202	ATOH7	0	-38.6435
2634	7531	YWHAE	0	-38.6729
2635	7204	TRIO	0	-38.7271
2636	6134	RPL10	0	-38.7623
2637	6591	SNAI2	0	-38.777
2638	1545	CYP1B1	0	-38.7933
2639	9871	SEC24D	0	-38.8201
2640	79991	STN1	0	-38.8355
2641	4604	MYBPC1	0	-38.874
2642	282808	RAB40AL	0	-39.0133
2643	55109	AGGF1	0	-39.0276
2644	9210	BMP15	0	-39.0655
2645	23746	AIPL1	0	-39.1742
2646	999	CDH1	0	-39.2976
2647	339829	CCDC39	0	-39.3353
2648	9499	MYOT	0	-39.3448
2649	4654	MYOD1	0	-39.3656
2650	131377	KLHL40	0	-39.4259
2651	3560	IL2RB	0	-39.5352
2652	79722	ANKRD55	0	-39.5352
2653	5771	PTPN2	0	-39.5352
2654	285175	UNC80	0	-39.566
2655	55690	PACS1	0	-39.6252
2656	9037	SEMA5A	0	-39.6569
2657	8985	PLOD3	0	-39.7007
2658	3675	ITGA3	0	-39.7496
2659	5317	PKP1	0	-39.8139
2660	5296	PIK3R2	0	-39.8584
2661	6878	TAF6	0	-39.8909
2662	7480	WNT10B	0	-39.9691
2663	9640	ZNF592	0	-39.9808
2664	5824	PEX19	0	-40.0113
2665	6017	RLBP1	0	-40.1451
2666	1490	CTGF	0	-40.3337
2667	1235	CCR6	0	-40.3337
2668	5122	PCSK1	0	-40.3898
2669	25885	POLR1A	0	-40.4195
2670	861	RUNX1	0	-40.4661
2671	51604	PIGT	0	-40.4925
2672	4091	SMAD6	0	-40.499
2673	4125	MAN2B1	0	-40.5253
2674	4810	NHS	0	-40.5678
2675	89970	RSPRY1	0	-40.6748
2676	203859	ANO5	0	-40.8206
2677	57465	TBC1D24	0	-40.9031
2678	8546	AP3B1	0	-41.0678
2679	65125	WNK1	0	-41.0836
2680	55130	ARMC4	0	-41.0979
2681	6674	SPAG1	0	-41.0979
2682	6100	RP9	0	-41.1641
2683	84282	RNF135	0	-41.1792
2684	5251	PHEX	0	-41.1807
2685	26281	FGF20	0	-41.1913
2686	372	ARCN1	0	-41.2518
2687	2799	GNS	0	-41.4137
2688	1588	CYP19A1	0	-41.4589
2689	10716	TBR1	0	-41.6015
2690	9780	PIEZO1	0	-41.6153
2691	115948	CCDC151	0	-41.6541
2692	3479	IGF1	0	-41.7106
2693	4982	TNFRSF11B	0	-41.7323
2694	1798	DPAGT1	0	-41.8088
2695	1991	ELANE	0	-41.8276
2696	10436	EMG1	0	-41.829
2697	29925	GMPPB	0	-41.8793
2698	5915	RARB	0	-41.9994
2699	6295	SAG	0	-42.069
2700	950	SCARB2	0	-42.0793
2701	2254	FGF9	0	-42.2237
2702	57105	CYSLTR2	0	-42.2704
2703	2703	GJA8	0	-42.2757
2704	286053	NSMCE2	0	-42.3421
2705	126695	KDF1	0	-42.3448
2706	8292	COLQ	0	-42.4356
2707	249	ALPL	0	-42.4489
2708	80781	COL18A1	0	-42.4843
2709	55997	CFC1	0	-42.4874
2710	9227	LRAT	0	-42.5376
2711	3853	KRT6A	0	-42.5905
2712	130557	ZNF513	0	-42.7082
2713	55906	ZC4H2	0	-42.8972
2714	1308	COL17A1	0	-42.9624
2715	7707	ZNF148	0	-42.9791
2716	326	AIRE	0	-43.0316
2717	5314	PKHD1	0	-43.0374
2718	3694	ITGB6	0	-43.0571
2719	3207	HOXA11	0	-43.1975
2720	84992	PIGY	0	-43.2528
2721	9993	DGCR2	0	-43.255
2722	54487	DGCR8	0	-43.255
2723	8214	DGCR6	0	-43.255
2724	8220	ESS2	0	-43.255
2725	871	SERPINH1	0	-43.3244
2726	8558	CDK10	0	-43.3262
2727	2335	FN1	0	-43.3694
2728	56006	SMG9	0	-43.4618
2729	79092	CARD14	0	-43.4667
2730	9427	ECEL1	0	-43.4721
2731	3861	KRT14	0	-43.4825
2732	50939	IMPG2	0	-43.7121
2733	51776	MAP3K20	0	-43.854
2734	92482	BBIP1	0	-43.8996
2735	7010	TEK	0	-43.916
2736	57724	EPG5	0	-44.0466
2737	23118	TAB2	0	-44.2555
2738	5346	PLIN1	0	-44.2869
2739	3868	KRT16	0	-44.334
2740	3679	ITGA7	0	-44.3902
2741	253738	EBF3	0	-44.453
2742	23126	POGZ	0	-44.5525
2743	3426	CFI	0	-44.5718
2744	55806	HR	0	-44.6027
2745	123872	DNAAF1	0	-44.7781
2746	526	ATP6V1B2	0	-44.7995
2747	9200	HACD1	0	-44.9106
2748	4485	MST1	0	-44.9111
2749	2859	GPR35	0	-44.9111
2750	6820	SULT2B1	0	-44.9262
2751	121214	SDR9C7	0	-44.9262
2752	10940	POP1	0	-44.9633
2753	6785	ELOVL4	0	-45.0328
2754	4312	MMP1	0	-45.2112
2755	8675	STX16	0	-45.2135
2756	81607	NECTIN4	0	-45.233
2757	147912	SIX5	0	-45.2605
2758	158326	FREM1	0	-45.2691
2759	200879	LIPH	0	-45.288
2760	4157	MC1R	0	-45.3021
2761	4750	NEK1	0	-45.3159
2762	2773	GNAI3	0	-45.363
2763	54919	DNAAF5	0	-45.3823
2764	93233	CCDC114	0	-45.4367
2765	27125	AFF4	0	-45.4567
2766	23451	SF3B1	0	-45.4851
2767	9158	FIBP	0	-45.598
2768	9325	TRIP4	0	-45.6033
2769	2677	GGCX	0	-45.6183
2770	55812	SPATA7	0	-45.6623
2771	716	C1S	0	-45.7072
2772	166379	BBS12	0	-45.7375
2773	64218	SEMA4A	0	-45.7706
2774	27241	BBS9	0	-45.9792
2775	8838	WISP3	0	-45.9891
2776	3257	HPS1	0	-46.0312
2777	3480	IGF1R	0	-46.0365
2778	10907	TXNL4A	0	-46.128
2779	147183	KRT25	0	-46.4022
2780	6651	SON	0	-46.4191
2781	3848	KRT1	0	-46.4712
2782	7545	ZIC1	0	-46.4826
2783	811	CALR	0	-46.4933
2784	84126	ATRIP	0	-46.5141
2785	54187	NANS	0	-46.5256
2786	56916	SMARCAD1	0	-46.6031
2787	6916	TBXAS1	0	-46.6218
2788	8074	FGF23	0	-46.6579
2789	51763	INPP5K	0	-46.6743
2790	3897	L1CAM	0	-46.6995
2791	145226	RDH12	0	-46.7192
2792	23389	MED13L	0	-46.7751
2793	79577	CDC73	0	-46.9209
2794	3913	LAMB2	0	-46.9733
2795	8625	RFXANK	0	-47.1495
2796	5993	RFX5	0	-47.1495
2797	4261	CIITA	0	-47.1495
2798	5994	RFXAP	0	-47.1495
2799	778	CACNA1F	0	-47.5113
2800	55650	PIGV	0	-47.6322
2801	51114	ZDHHC9	0	-47.7587
2802	5158	PDE6B	0	-47.7915
2803	147409	DSG4	0	-48.1233
2804	23529	CLCF1	0	-48.2467
2805	1073	CFL2	0	-48.3219
2806	7337	UBE3A	0	-48.4458
2807	6445	SGCG	0	-48.5067
2808	940	CD28	0	-48.6064
2809	7133	TNFRSF1B	0	-48.6064
2810	79738	BBS10	0	-48.6086
2811	64175	P3H1	0	-48.6711
2812	84572	GNPTG	0	-48.687
2813	4689	NCF4	0	-48.6967
2814	1108	CHD4	0	-48.7053
2815	2492	FSHR	0	-48.7253
2816	5831	PYCR1	1	-48.7262
2817	4281	MID1	0	-48.7937
2818	846	CASR	0	-49.0277
2819	3423	IDS	0	-49.16
2820	8022	LHX3	0	-49.2015
2821	6010	RHO	0	-49.2636
2822	83696	TRAPPC9	0	-49.2874
2823	919	CD247	0	-49.2948
2824	3190	HNRNPK	0	-49.3376
2825	8905	AP1S2	0	-49.4306
2826	55630	SLC39A4	0	-49.4951
2827	1145	CHRNE	0	-49.5792
2828	3039	HBA1	0	-49.6438
2829	3040	HBA2	0	-49.6438
2830	8425	LTBP4	0	-49.6473
2831	9775	EIF4A3	0	-49.6695
2832	92344	GORAB	0	-49.6998
2833	3949	LDLR	0	-49.7374
2834	54809	SAMD9	0	-49.7429
2835	4914	NTRK1	0	-49.8421
2836	7469	NELFA	0	-49.9019
2837	286	ANK1	0	-49.9631
2838	389827	MYMK	0	-49.9839
2839	627	BDNF	0	-50.0026
2840	5422	POLA1	0	-50.0601
2841	6794	STK11	0	-50.2533
2842	1789	DNMT3B	0	-50.3078
2843	56683	CFAP298	0	-50.3339
2844	4615	MYD88	0	-50.7586
2845	987	LRBA	0	-50.785
2846	7399	USH2A	0	-50.8174
2847	6121	RPE65	0	-50.8786
2848	8925	HERC1	0	-50.9297
2849	80210	ARMC9	0	-51.0285
2850	10464	PIBF1	0	-51.0285
2851	3953	LEPR	0	-51.2655
2852	23639	LRRC6	0	-51.2901
2853	9244	CRLF1	0	-51.2983
2854	2488	FSHB	0	-51.3478
2855	55212	BBS7	0	-51.3733
2856	3763	KCNJ6	0	-51.3866
2857	7390	UROS	0	-51.7353
2858	255738	PCSK9	0	-51.7797
2859	5307	PITX1	0	-51.914
2860	57217	TTC7A	0	-51.9445
2861	9966	TNFSF15	0	-52.0004
2862	6689	SPIB	0	-52.0004
2863	5450	POU2AF1	0	-52.0004
2864	79258	MMEL1	0	-52.0004
2865	1186	CLCN7	0	-52.0279
2866	338	APOB	0	-52.1283
2867	4598	MVK	0	-52.1691
2868	64374	SIL1	0	-52.2493
2869	7066	THPO	0	-52.5549
2870	26119	LDLRAP1	0	-52.578
2871	3043	HBB	0	-52.5825
2872	8242	KDM5C	0	-52.6089
2873	1131	CHRM3	0	-52.6853
2874	8091	HMGA2	0	-52.7796
2875	1758	DMP1	0	-52.8388
2876	5580	PRKCD	0	-52.8959
2877	81887	LAS1L	0	-52.9425
2878	1140	CHRNB1	0	-53.1406
2879	9401	RECQL4	1	-53.5552
2880	729238	SFTPA2	0	-53.5781
2881	1303	COL12A1	0	-53.7937
2882	4633	MYL2	0	-53.8203
2883	8516	ITGA8	0	-53.9472
2884	7287	TULP1	0	-54.0152
2885	11020	IFT27	0	-54.0314
2886	51364	ZMYND10	0	-54.0343
2887	22861	NLRP1	0	-54.0403
2888	9731	CEP104	0	-54.1412
2889	6135	RPL11	0	-54.1431
2890	8742	TNFSF12	0	-54.1478
2891	1029	CDKN2A	0	-54.3791
2892	6492	SIM1	0	-54.396
2893	9076	CLDN1	0	-54.4856
2894	65109	UPF3B	0	-54.5717
2895	5325	PLAGL1	0	-54.6937
2896	3614	IMPDH1	0	-54.7728
2897	1161	ERCC8	0	-54.883
2898	8878	SQSTM1	0	-55.0302
2899	356	FASLG	0	-55.1882
2900	79600	TCTN1	0	-55.3003
2901	3815	KIT	0	-55.3324
2902	4487	MSX1	0	-55.4448
2903	200894	ARL13B	0	-55.5119
2904	867	CBL	0	-55.514
2905	54790	TET2	0	-55.5292
2906	221264	AK9	0	-55.5929
2907	65057	ACD	0	-55.8366
2908	10320	IKZF1	0	-55.9174
2909	79809	TTC21B	0	-56.0405
2910	23090	ZNF423	0	-56.0477
2911	81704	DOCK8	0	-56.0909
2912	1300	COL10A1	0	-56.0962
2913	3594	IL12RB1	0	-56.2642
2914	3991	LIPE	0	-56.2743
2915	5506	PPP1R3A	0	-56.2963
2916	9343	EFTUD2	0	-56.3428
2917	7401	CLRN1	0	-56.5887
2918	6303	SAT1	0	-56.6188
2919	7317	UBA1	0	-56.931
2920	162514	TRPV3	0	-56.9896
2921	3655	ITGA6	0	-57.0298
2922	348	APOE	0	-57.052
2923	9839	ZEB2	0	-57.195
2924	3575	IL7R	0	-57.2375
2925	367	AR	0	-57.255
2926	4054	LTBP3	0	-57.3408
2927	23765	IL17RA	0	-57.4181
2928	57061	HYMAI	0	-57.5011
2929	25970	SH2B1	0	-57.5271
2930	10019	SH2B3	0	-57.5331
2931	10265	IRX5	0	-57.5576
2932	137814	NKX2-6	0	-57.6308
2933	51119	SBDS	0	-57.7222
2934	7547	ZIC3	0	-57.9143
2935	128637	TBC1D20	0	-58.0031
2936	931	MS4A1	0	-58.0195
2937	975	CD81	0	-58.0195
2938	64581	CLEC7A	0	-58.1551
2939	6261	RYR1	0	-58.2127
2940	57688	ZSWIM6	0	-58.2508
2941	6440	SFTPC	0	-58.3922
2942	643418	LIPN	0	-58.4794
2943	4053	LTBP2	0	-58.4823
2944	7273	TTN	0	-58.7041
2945	6786	STIM1	0	-58.7512
2946	2517	FUCA1	0	-58.7532
2947	2690	GHR	0	-58.9353
2948	3952	LEP	0	-58.9628
2949	27019	DNAI1	0	-59.0266
2950	121391	KRT74	0	-59.1375
2951	11005	SPINK5	0	-59.2835
2952	112744	IL17F	0	-59.2951
2953	4036	LRP2	0	-59.3646
2954	84892	POMGNT2	0	-59.5045
2955	129880	BBS5	0	-59.5254
2956	22954	TRIM32	0	-59.5365
2957	2332	FMR1	0	-59.5771
2958	50945	TBX22	0	-59.746
2959	81794	ADAMTS10	0	-59.79
2960	51741	WWOX	0	-59.8736
2961	3872	KRT17	0	-59.883
2962	1075	CTSC	0	-59.8981
2963	126410	CYP4F22	0	-59.9443
2964	1305	COL13A1	0	-59.9637
2965	7299	TYR	0	-60.1388
2966	2067	ERCC1	0	-60.1921
2967	55780	ERMARD	0	-60.2408
2968	5396	PRRX1	0	-60.2446
2969	10516	FBLN5	0	-60.2566
2970	2137	EXTL3	0	-60.344
2971	3110	MNX1	0	-60.68
2972	7021	TFAP2B	0	-60.6806
2973	54714	CNGB3	0	-60.8925
2974	79718	TBL1XR1	0	-61.0778
2975	4790	NFKB1	0	-61.0988
2976	6660	SOX5	0	-61.1014
2977	57122	NUP107	0	-61.1116
2978	3081	HGD	0	-61.1407
2979	10329	RXYLT1	0	-61.1563
2980	7170	TPM3	0	-61.1682
2981	10293	TRAIP	0	-61.2064
2982	5830	PEX5	0	-61.2386
2983	2717	GLA	0	-61.363
2984	1776	DNASE1L3	0	-61.5418
2985	84197	POMK	0	-61.5524
2986	375790	AGRN	0	-61.7687
2987	1605	DAG1	0	-61.7918
2988	2624	GATA2	0	-61.8186
2989	24	ABCA4	0	-61.8188
2990	58484	NLRC4	0	-62.1358
2991	1406	CRX	0	-62.2578
2992	5500	PPP1CB	0	-62.429
2993	94	ACVRL1	0	-62.5697
2994	56262	LRRC8A	0	-62.6543
2995	4841	NONO	0	-62.8033
2996	54585	LZTFL1	0	-62.8324
2997	84818	IL17RC	0	-62.91
2998	7507	XPA	0	-63.1383
2999	23224	SYNE2	0	-63.1831
3000	2290	FOXG1	0	-63.2297
3001	80199	FUZ	0	-63.2557
3002	4990	SIX6	0	-63.3182
3003	6223	RPS19	0	-63.3328
3004	84942	WDR73	0	-63.5314
3005	1908	EDN3	0	-63.6841
3006	4256	MGP	0	-63.6951
3007	23345	SYNE1	0	-63.7509
3008	9652	TTC37	0	-63.869
3009	10161	LPAR6	0	-63.9941
3010	30008	EFEMP2	0	-64.0262
3011	150468	CKAP2L	0	-64.2162
3012	6399	TRAPPC2	0	-64.2783
3013	10371	SEMA3A	0	-64.2985
3014	56203	LMOD3	0	-64.3402
3015	1299	COL9A3	0	-64.3927
3016	6611	SMS	0	-64.4341
3017	5828	PEX2	0	-64.5378
3018	8241	RBM10	0	-64.543
3019	25978	CHMP2B	0	-64.5434
3020	64135	IFIH1	0	-64.6722
3021	64240	ABCG5	0	-64.7743
3022	64241	ABCG8	0	-64.7743
3023	202018	TAPT1	0	-64.8684
3024	875	CBS	0	-64.9787
3025	9915	ARNT2	0	-65.0422
3026	9719	ADAMTSL2	0	-65.2797
3027	50485	SMARCAL1	0	-65.4623
3028	10758	TRAF3IP2	0	-65.5875
3029	3918	LAMC2	0	-65.637
3030	3543	IGLL1	0	-65.6929
3031	4222	MEOX1	0	-65.8014
3032	843	CASP10	0	-65.8692
3033	91252	SLC39A13	0	-66.2901
3034	6329	SCN4A	0	-66.601
3035	140628	GATA5	0	-66.6117
3036	1487	CTBP1	0	-66.7265
3037	53834	FGFRL1	0	-66.7265
3038	165918	RNF168	0	-66.8062
3039	547	KIF1A	0	-66.8443
3040	5980	REV3L	0	-66.9755
3041	23129	PLXND1	0	-66.9755
3042	257	ALX3	0	-66.9762
3043	72	ACTG2	0	-67.1642
3044	1062	CENPE	0	-67.1729
3045	6845	VAMP7	0	-67.2792
3046	58524	DMRT3	0	-67.2792
3047	10020	GNE	0	-67.3259
3048	10815	CPLX1	0	-67.4284
3049	2702	GJA5	0	-67.519
3050	51524	TMEM138	0	-67.6388
3051	91754	NEK9	0	-67.7877
3052	1499	CTNNB1	0	-67.8398
3053	1643	DDB2	0	-67.881
3054	7319	UBE2A	0	-67.9267
3055	7439	BEST1	0	-68.1526
3056	203228	C9ORF72	0	-68.2637
3057	2201	FBN2	0	-68.2788
3058	118429	ANTXR2	0	-68.302
3059	10297	APC2	0	-68.3389
3060	5076	PAX2	0	-68.3706
3061	8842	PROM1	0	-68.453
3062	56975	FAM20C	0	-68.7779
3063	4204	MECP2	0	-68.8729
3064	23418	CRB1	0	-69.13
3065	10733	PLK4	0	-69.4131
3066	54361	WNT4	0	-69.7811
3067	5696	PSMB8	0	-69.8691
3068	6929	TCF3	0	-70.0018
3069	5184	PEPD	0	-70.2007
3070	81839	VANGL1	0	-70.3716
3071	138050	HGSNAT	0	-70.5104
3072	5075	PAX1	0	-70.6302
3073	1026	CDKN1A	0	-70.7114
3074	1031	CDKN2C	0	-70.7114
3075	1909	EDNRA	0	-70.9126
3076	55835	CENPJ	0	-71.026
3077	348938	NIPAL4	0	-71.0731
3078	583	BBS2	0	-71.1351
3079	79188	TMEM43	0	-71.1591
3080	134701	RIPPLY2	0	-71.6698
3081	3664	IRF6	0	-71.7681
3082	5961	PRPH2	0	-71.8478
3083	10908	PNPLA6	0	-71.901
3084	8642	DCHS1	0	-71.9106
3085	10324	KLHL41	0	-72.0695
3086	176	ACAN	0	-72.0812
3087	84100	ARL6	0	-72.0908
3088	84295	PHF6	0	-72.1313
3089	3728	JUP	0	-72.1507
3090	973	CD79A	0	-72.2195
3091	65992	DDRGK1	0	-72.2364
3092	22931	RAB18	0	-72.3229
3093	54345	SOX18	0	-72.4594
3094	2294	FOXF1	0	-72.4969
3095	113246	C12ORF57	0	-72.6393
3096	56244	BTNL2	0	-72.6936
3097	4313	MMP2	0	-72.7144
3098	8314	BAP1	0	-72.7488
3099	7508	XPC	0	-73.0813
3100	3955	LFNG	0	-73.1909
3101	182	JAG1	0	-73.2373
3102	22858	ICK	0	-73.2715
3103	63901	FAM111A	0	-73.3466
3104	23247	KIAA0556	0	-73.4798
3105	6872	TAF1	0	-73.5033
3106	2010	EMD	0	-73.642
3107	23534	TNPO3	0	-73.6479
3108	3756	KCNH1	0	-73.8328
3109	11107	PRDM5	0	-74.2234
3110	3909	LAMA3	0	-74.2994
3111	4094	MAF	0	-74.3097
3112	201163	FLCN	0	-74.4819
3113	2896	GRN	0	-74.4826
3114	523	ATP6V1A	0	-74.6954
3115	6928	HNF1B	0	-74.9107
3116	6103	RPGR	0	-75.3314
3117	3561	IL2RG	0	-75.3503
3118	4703	NEB	0	-75.3814
3119	285025	CCDC141	0	-75.4541
3120	29760	BLNK	0	-75.6929
3121	4921	DDR2	0	-75.7524
3122	695	BTK	0	-75.8496
3123	25886	POC1A	0	-75.8584
3124	8239	USP9X	0	-76.194
3125	1293	COL6A3	0	-76.1975
3126	64421	DCLRE1C	0	-76.3699
3127	8036	SHOC2	0	-76.4142
3128	3914	LAMB3	0	-76.4297
3129	168667	BMPER	0	-76.5404
3130	54	ACP5	0	-76.5988
3131	3559	IL2RA	0	-76.7318
3132	95681	CEP41	0	-76.7491
3133	23767	FLRT3	0	-76.8432
3134	389549	FEZF1	0	-76.9254
3135	3764	KCNJ8	0	-77.1475
3136	4693	NDP	0	-77.2041
3137	9451	EIF2AK3	0	-77.31
